31 111 CJ 13
31 201 Y&S 65
31 008 24.13
31 201 26.022
31 002 4.114
31 012 27.077
31 008 34.064
31 020 6.052
31 012 18.123
31 146 J 5
31 201 SW-NW26 13
31 146 RCV2 5
31 010 26.031.2
31 201 A&S 12
31 010 18.061
31 008 36.092
31 004 32.12
31 020 29.015
31 241 INBL 22
31 018 34.042
31 201 SW-NW26 51
31 012 25.16
31 008 20.10
31 012 15.061
31 014 32.042
31 201 27.064
31 010 17.103
31 020 14.084
31 020 22.04
31 018 10.012
31 201 34.087.1
31 006 7.142
31 201 NE-NW26 11
31 008 2.1113
31 002 16.141
31 241 GL17 1-1.05
31 008 20.07
31 002 13.15
31 002 7.GL3.03 R26E
31 008 30.15
31 201 ADE 75
31 241 NW19 13-15
31 018 SBC 9
31 006 20.093
31 020 12.122
31 201 27.123.2
31 146 NLP 43.2
31 016 7.021 T23N
31 241 SE18 7-37
31 201 SW-NW26 1.2
31 201 D 1ST 9
31 006 15.06
31 146 LIP 8
31 006 33.07
31 201 Y&S 51
31 004 6.GL3.2 R25E
31 241 OTP 80
31 004 18.162
31 201 27.0135
31 010 27.13
31 201 GL3-26 7
31 020 28.112
31 020 4.032
31 241 CA 5
31 006 32.055
31 146 NM3 84
31 018 2.112
31 241 INBL 2
31 241 SE7 39-4
31 008 31.052
31 241 SE18 7-17.1
31 008 17.06
31 201 34.084
31 004 21.111
31 018 24.012
31 014 5.14
31 201 27.0136
31 018 2.14
31 012 6.16
31 010 5.142
31 201 CGB 76
31 201 34.102
31 004 8.02
31 146 SW 15 4.10
31 018 5.092
31 006 31.071
31 012 17.061
31 006 2.06
31 146 RL 16
31 006 21.021
31 020 26.151
31 201 34.051.1
31 018 33.041
31 020 8.011
31 002 24.GL 1.2.1
31 004 18.GL3.12R25E
31 020 19.013
31 014 30.02
31 146 RPV 3
31 008 11.064
31 018 5.102
31 241 DK 69.1
31 241 SE18 7-42
31 201 CGB 30
31 146 CE 1
31 004 35.09
31 241 OTP 275
31 201 Y&S 86
31 012 9.132
31 201 CVM 15
31 004 28.10
31 201 KR 12
