65-010-2-38-10-16-5 15-434-550500
65-014-2-40-13-27-5 05-002-013000
65-010-2-38-10-35-2 04-000-003000
65-036-2-40-11-23-1 03-000-001000
65-008-2-38-12-06-5 05-005-011000
65-002-2-37-13-33-2 03-000-004000
65-034-2-39-12-28-1 04-000-001000
65-018-2-39-11-06-2 04-000-001000
65-034-2-39-12-36-4 03-000-001010
65-030-2-42-13-03-3 01-000-001000
65-036-2-40-11-14-5 15-672-501000
65-010-2-37-10-22-3 04-000-005000
65-036-2-40-11-33-2 02-000-001000
65-004-2-38-13-04-4 02-000-001000
65-042-2-39-12-02-1 01-000-003000
65-042-2-40-12-23-5 05-001-006010
65-010-2-38-10-20-5 15-270-535000
65-030-2-42-12-14-3 01-000-001000
65-036-2-40-11-02-2 01-000-001000
65-028-2-38-11-29-5 05-001-003000
65-004-2-38-13-31-2 04-000-001000
65-034-2-39-12-35-5 05-001-009000
65-014-2-40-13-03-3 02-000-001000
65-034-2-39-12-27-5 16-964-504000
65-036-2-40-11-14-5 15-672-514500
65-010-2-38-10-16-5 15-434-543000
65-004-2-38-13-19-2 01-000-003000
65-042-2-40-12-35-5 15-200-527500
65-042-2-40-12-16-4 02-000-002000
65-012-2-41-12-03-1 01-000-001000
65-042-2-40-12-21-1 04-000-006000
65-018-2-39-11-08-4 02-000-001000
65-032-2-37-12-26-5 05-005-001000
65-026-2-37-11-12-4 03-000-002000
65-030-2-42-12-31-1 02-000-007000
65-282-2-38-13-25-5 15-004-724500
65-028-2-38-11-02-5 05-003-002000
65-032-2-37-12-02-2 02-000-001000
65-012-2-41-12-35-3 03-000-002000
65-026-2-37-11-23-5 15-458-500500
65-030-2-42-12-05-4 03-000-003000
65-016-2-41-13-20-4 04-000-001000
65-006-2-40-10-33-4 02-000-001000
65-036-2-40-11-33-2 04-000-003000
65-012-2-41-12-01-1 02-000-001000
65-281-2-39-12-31-5 15-590-520000
65-030-2-42-13-11-5 15-804-500000
65-030-2-42-13-25-5 15-348-503000
65-006-2-40-10-35-1 03-000-001000
65-026-2-37-11-12-5 05-006-020000
65-032-2-37-12-34-1 04-000-001000
65-010-2-37-10-30-2 04-000-001000
65-281-2-39-12-31-5 15-036-666000
65-028-2-38-11-14-3 03-000-002000
65-010-2-38-10-03-3 02-000-001000
65-030-2-42-13-05-5 15-708-500500
65-036-2-40-11-36-5 05-003-001000
65-020-2-39-13-29-4 01-000-001200
65-002-2-37-13-19-3 03-000-002000
65-282-2-38-13-36-5 15-586-602000
65-282-2-38-13-25-5 15-004-706500
65-042-2-40-12-21-1 03-000-004000
65-030-2-42-12-23-3 02-000-002000
65-016-2-41-13-04-2 01-000-002000
65-030-2-42-13-26-5 15-752-534500
65-030-2-42-13-25-1 01-000-002000
65-030-2-42-13-14-5 05-001-006000
65-020-2-39-13-30-1 02-000-001000
65-030-2-42-13-28-5 05-005-008000
65-020-2-39-13-34-1 04-000-001000
65-020-2-39-13-25-1 03-000-013000
65-034-2-39-12-26-5 05-001-003000
65-022-2-42-10-34-4 02-000-001000
65-026-2-37-11-17-3 01-000-001000
65-028-2-38-11-14-4 04-000-001000
65-014-2-40-13-29-5 05-004-013000
65-010-2-38-10-16-5 15-434-529000
65-020-2-39-13-35-5 05-001-001010
65-006-2-40-10-04-2 01-000-001000
65-030-2-42-12-32-5 05-007-009600
65-038-2-41-10-13-4 04-000-001000
65-004-2-38-13-29-1 04-000-002000
65-030-2-42-12-28-5 05-001-011000
65-030-2-42-13-21-5 05-001-002000
65-016-2-41-13-01-5 05-003-007000
65-106-2-37-10-25-5 15-696-684000
65-006-2-40-10-27-3 02-000-002000
65-281-2-39-12-31-5 15-080-006010
65-030-2-42-13-11-5 05-002-007000
65-032-2-37-12-23-3 02-000-001000
65-038-2-41-10-26-4 04-000-001000
65-028-2-38-11-24-5 15-602-516000
65-002-2-37-13-22-1 03-000-002000
65-014-2-40-13-32-5 05-004-018000
65-028-2-38-11-31-2 04-000-001000
65-034-2-39-12-30-1 01-000-002000
65-281-2-39-12-32-5 15-594-508500
65-030-2-42-13-26-2 03-000-001000
65-038-2-41-10-34-4 03-000-003000
65-010-2-38-10-19-5 15-148-519000
65-281-2-39-12-31-5 15-080-017010
65-008-2-38-12-05-5 05-004-005000
65-026-2-37-11-02-5 15-474-535500
65-026-2-37-11-29-3 02-000-001000
65-028-2-38-11-07-2 04-000-001000
65-022-2-42-10-06-1 04-000-002000
65-010-2-38-10-16-5 15-434-505000
65-042-2-40-12-34-2 03-000-008000
65-038-2-41-10-15-2 04-000-001000
65-026-2-37-11-26-5 05-002-003000
65-028-2-38-11-03-5 05-006-001000
65-036-2-40-11-29-3 03-000-005000
65-036-2-40-11-11-4 04-000-004000
65-010-2-38-10-20-5 15-270-591500
65-030-2-42-13-18-5 05-005-002000
65-036-2-40-11-18-4 04-000-001000
65-026-2-37-11-30-4 02-000-003000
65-020-2-39-13-07-1 02-000-008500
65-004-2-38-13-24-4 01-000-005000
65-014-2-40-13-26-5 16-961-600000
65-008-2-38-12-06-5 15-294-503510
65-032-2-37-12-12-3 02-000-002000
65-106-2-37-10-25-5 15-526-551000
65-030-2-42-13-27-5 05-006-001000
65-282-2-38-13-36-5 15-212-506500
65-030-2-42-12-32-5 05-003-002000
65-018-2-39-11-36-5 15-314-512500
65-002-2-37-13-24-3 02-000-001000
65-026-2-37-11-12-5 15-346-520000
65-028-2-38-11-20-5 05-002-002020
65-018-2-39-11-18-5 05-001-001000
65-014-2-40-13-14-5 05-002-015000
65-022-2-42-11-17-2 04-000-001000
65-036-2-40-11-26-5 05-003-001000
65-282-2-37-12-06-5 05-005-009000
65-282-2-38-12-30-5 05-004-001000
65-010-2-38-10-02-5 05-014-002100
65-008-2-38-12-02-3 01-000-001000
65-004-2-38-13-21-3 03-000-004000
65-036-2-40-11-34-2 03-000-003000
65-030-2-42-13-18-5 05-004-003010
65-282-2-38-12-30-5 15-016-602000
65-002-2-37-13-06-3 03-000-003000
65-036-2-40-11-06-3 02-000-001000
65-034-2-39-12-18-5 05-003-002000
65-042-2-40-12-20-2 01-000-001000
65-006-2-40-10-36-2 02-000-003000
65-282-2-38-13-25-5 15-644-504010
65-024-2-41-11-29-4 03-000-001000
65-016-2-41-13-02-5 15-442-661500
65-026-2-37-11-16-5 05-002-001500
65-042-2-40-12-17-1 01-000-001000
65-020-2-39-13-28-3 01-000-001000
65-281-2-39-12-29-4 03-000-004000
65-024-2-41-11-01-2 02-000-001000
65-038-2-41-10-31-4 04-000-002300
65-014-2-40-13-25-5 05-007-018000
65-281-2-39-12-31-5 15-044-757000
65-038-2-41-10-02-4 01-000-001000
65-040-2-39-10-08-1 04-000-001000
65-024-2-41-11-25-4 03-000-006000
65-022-2-42-11-30-3 04-000-001000
65-008-2-38-12-21-1 01-000-001000
65-014-2-40-13-24-4 04-000-001000
65-016-2-41-13-02-5 05-003-006000
65-016-2-41-13-16-3 04-000-002000
65-010-2-38-10-01-4 04-000-006000
65-282-2-38-13-25-5 15-530-569500
65-036-2-40-11-16-1 01-000-001000
65-004-2-38-13-18-2 02-000-001000
65-024-2-41-11-28-4 04-000-006000
65-018-2-39-11-16-3 03-000-009000
65-010-2-38-10-19-5 15-148-504000
65-016-2-41-13-11-3 03-000-005010
65-010-2-38-10-17-5 15-008-512000
65-024-2-41-11-09-2 01-000-001000
65-038-2-41-10-01-4 04-000-003000
65-008-2-38-12-22-2 02-000-001000
65-034-2-39-12-25-5 15-486-604550
65-012-2-41-12-30-1 04-000-001000
65-020-2-39-13-22-2 04-000-001000
65-014-2-40-13-33-5 05-002-002010
65-010-2-37-10-08-4 02-000-002000
65-028-2-38-11-01-5 05-002-007000
65-022-2-42-11-03-1 01-000-001000
65-010-2-37-10-11-3 04-000-002000
65-006-2-40-10-27-2 04-000-003000
65-014-2-40-13-32-5 05-002-007010
65-040-2-39-10-35-3 04-000-002000
65-032-2-37-12-04-5 05-008-016000
65-034-2-39-12-27-5 15-056-506000
65-030-2-42-12-18-4 04-000-001000
65-018-2-39-11-36-5 05-004-001000
65-014-2-40-13-11-1 01-000-001000
65-281-2-39-12-30-5 15-096-691500
65-022-2-42-10-13-2 01-000-001000
65-030-2-42-12-27-2 03-000-002000
65-151-2-42-12-23-5 15-268-550000
65-040-2-39-10-34-1 04-000-001000
65-106-2-37-10-25-5 15-084-508000
65-030-2-42-13-26-5 15-752-536000
65-281-2-39-12-32-5 15-080-032000
65-028-2-38-11-17-4 01-000-001000
65-006-2-40-10-21-5 05-001-002000
65-282-2-38-13-25-5 15-530-513000
65-020-2-39-13-02-1 03-000-001010
65-032-2-37-12-01-3 02-000-001000
65-018-2-39-11-32-3 03-000-001000
65-012-2-41-12-35-2 03-000-001000
65-106-2-37-10-25-5 15-526-561500
65-281-2-39-12-31-5 15-306-538500
65-042-2-40-12-34-1 02-000-007000
65-042-2-40-12-20-2 01-000-006000
65-014-2-40-13-36-3 04-000-002000
65-034-2-39-12-25-3 02-000-006400
65-026-2-37-11-12-4 03-000-001000
65-030-2-42-12-20-5 05-001-008300
65-020-2-39-13-11-1 02-000-006000
65-016-2-41-12-18-1 01-000-002000
65-281-2-39-12-31-5 15-040-709000
65-036-2-40-11-28-4 02-000-001000
65-030-2-42-13-07-5 05-003-004000
65-040-2-39-10-25-5 05-001-003000
65-006-2-40-10-09-4 04-000-006000
65-281-2-38-12-06-5 15-728-509500
65-016-2-41-13-30-4 02-000-001000
65-018-2-39-11-36-5 05-004-009000
65-012-2-41-12-33-2 03-000-003000
65-030-2-42-12-17-5 15-274-517500
65-282-2-38-12-32-5 05-005-002000
65-028-2-38-11-30-5 05-002-011000
65-030-2-42-13-04-5 05-004-015000
65-030-2-42-12-12-3 03-000-002000
65-032-2-37-12-09-5 15-429-509000
65-028-2-38-11-35-5 05-003-011000
65-006-2-40-10-33-1 02-000-008000
65-010-2-37-10-32-3 02-000-001000
65-016-2-41-13-11-5 15-784-624500
65-030-2-42-12-02-3 03-000-001000
65-008-2-38-12-27-4 01-000-002000
65-281-2-39-12-32-5 15-080-006010
65-106-2-37-10-25-5 15-576-755000
65-282-2-38-13-26-5 15-240-817500
65-010-2-38-10-15-4 02-000-001000
65-012-2-41-12-20-2 04-000-002000
65-008-2-38-12-19-3 04-000-001000
65-014-2-40-13-30-1 02-000-001000
65-030-2-42-13-12-1 04-000-005000
65-038-2-41-10-25-1 04-000-001000
65-030-2-42-12-06-1 01-000-001000
65-022-2-42-11-07-4 02-000-001000
65-002-2-37-13-35-1 04-000-001000
65-012-2-41-12-29-3 04-000-001010
65-014-2-40-13-11-5 05-003-002000
65-038-2-41-10-34-1 04-000-001030
65-034-2-39-12-21-4 01-000-001000
65-042-2-40-12-18-3 04-000-006000
65-038-2-41-10-27-1 02-000-001000
65-030-2-42-13-25-5 15-348-500000
65-151-2-42-12-23-5 15-268-529500
65-010-2-38-10-30-5 05-003-005010
65-018-2-39-11-19-1 02-000-001000
65-010-2-38-10-17-5 15-008-550000
65-281-2-39-12-31-5 15-184-504500
65-030-2-42-12-01-2 02-000-003000
65-030-2-42-13-08-4 04-000-001000
65-022-2-42-10-31-1 04-000-001000
65-026-2-37-11-23-5 15-808-522000
65-032-2-37-12-18-3 02-000-001000
65-038-2-41-10-02-2 04-000-001000
65-040-2-39-10-24-5 15-792-613500
65-018-2-39-11-17-1 04-000-001000
65-026-2-37-11-02-5 15-474-512000
65-042-2-40-12-21-4 04-000-002000
65-030-2-42-12-25-1 02-000-001000
65-004-2-38-13-13-2 02-000-001000
65-014-2-40-13-15-5 05-001-010000
65-004-2-38-13-15-2 02-000-002000
65-008-2-38-12-20-3 02-000-001000
65-028-2-38-11-25-5 15-562-510000
65-010-2-38-10-35-5 16-974-607050
65-014-2-40-13-22-5 05-006-004000
65-042-2-40-12-35-4 01-000-001000
65-028-2-38-11-34-3 03-000-003000
65-036-2-40-11-21-4 03-000-001000
65-024-2-41-11-34-2 04-000-001000
65-030-2-42-12-21-5 05-001-007000
65-006-2-40-10-02-5 15-208-601000
65-010-2-37-10-28-1 03-000-001000
65-014-2-40-13-11-5 15-386-508000
65-024-2-41-11-13-4 02-000-001000
65-018-2-39-11-13-1 03-000-001000
65-008-2-38-12-04-5 05-007-001000
65-030-2-42-13-08-4 02-000-001000
65-281-2-39-12-29-5 15-060-502500
65-030-2-42-13-12-5 15-156-501000
65-002-2-37-13-36-2 01-000-002000
65-030-2-42-13-17-5 15-628-505000
65-010-2-38-10-01-5 05-015-005000
65-042-2-40-12-16-4 03-000-002000
65-006-2-40-10-16-4 03-000-001000
65-018-2-39-11-21-1 01-000-002000
65-014-2-40-13-26-1 04-000-003000
65-024-2-41-11-30-2 04-000-001000
65-028-2-38-11-32-5 05-001-001000
65-282-2-38-13-25-5 15-004-723500
65-106-2-37-10-25-5 15-576-757000
65-042-2-40-12-28-5 15-188-507500
65-030-2-42-13-17-3 01-000-001000
65-002-2-37-13-29-4 02-000-005000
65-022-2-42-11-06-3 01-000-001000
65-034-2-39-12-15-5 05-001-005000
65-151-2-42-12-25-5 15-028-600500
65-026-2-38-11-35-4 04-000-001000
65-030-2-42-12-10-2 04-000-001000
65-010-2-37-10-10-5 15-180-501000
65-042-2-40-12-18-2 03-000-001000
65-002-2-37-13-29-4 03-000-003000
65-030-2-42-12-07-3 04-000-001000
65-028-2-38-11-33-5 05-008-002000
65-024-2-41-11-16-3 04-000-001000
65-282-2-38-13-25-5 15-530-547000
65-034-2-39-12-25-1 01-000-003000
65-020-2-39-13-09-4 01-000-002000
65-018-2-39-11-25-1 03-000-001000
65-040-2-39-10-27-2 04-000-003000
65-012-2-41-12-36-5 05-004-002000
65-014-2-40-13-27-5 05-002-011000
65-281-2-39-12-30-5 15-080-009020
65-004-2-38-13-16-2 02-000-002000
65-022-2-42-10-29-2 01-000-001000
65-042-2-40-12-19-1 01-000-001000
65-030-2-42-13-24-5 05-001-006000
65-281-2-39-12-30-5 15-366-507500
65-014-2-40-13-25-1 01-000-001000
65-022-2-42-10-28-2 02-000-001000
65-034-2-39-12-17-3 03-000-003000
65-030-2-42-12-20-5 05-004-003100
65-026-2-37-11-14-5 05-001-001000
65-036-2-40-11-33-2 03-000-001000
65-281-2-39-12-30-5 15-366-514000
65-010-2-37-10-32-1 01-000-001000
65-281-2-39-12-31-5 15-306-520000
65-026-2-37-11-07-5 05-001-002000
65-282-2-38-13-25-1 02-000-002000
65-006-2-40-10-05-3 03-000-001000
65-026-2-37-11-32-3 04-000-004000
65-014-2-40-13-26-1 04-000-005000
65-014-2-40-13-33-2 02-000-001010
65-030-2-42-13-13-2 04-000-009000
65-006-2-40-10-09-2 03-000-003000
65-032-2-37-12-02-1 02-000-001000
65-004-2-38-13-20-3 02-000-001000
65-010-2-38-10-17-5 15-008-511500
65-026-2-37-11-04-4 03-000-002000
65-006-2-40-10-14-5 05-002-009000
65-281-2-39-12-29-5 15-080-010000
65-002-2-37-13-16-3 03-000-001000
65-010-2-38-10-35-4 01-000-001000
65-030-2-42-12-32-5 05-007-003000
65-042-2-39-12-12-2 02-000-002000
65-281-2-39-12-29-5 15-080-003000
65-281-2-39-12-31-5 15-048-816000
65-014-2-40-13-32-5 05-001-009000
65-030-2-42-13-32-4 04-000-001000
65-281-2-39-12-30-5 15-140-504000
65-030-2-42-12-28-5 05-001-003500
65-022-2-42-10-17-3 03-000-001000
65-028-2-38-11-19-5 05-004-003000
65-024-2-41-11-21-4 03-000-003000
65-281-2-39-12-30-5 15-080-005030
65-026-2-37-11-22-5 05-002-009000
65-008-2-38-12-15-4 04-000-002000
65-008-2-38-12-01-4 02-000-001000
65-012-2-40-12-02-5 05-001-003000
65-026-2-37-11-34-1 01-000-001000
65-040-2-39-10-15-3 02-000-001000
65-008-2-38-12-27-3 01-000-001000
65-282-2-37-13-02-4 01-000-004000
65-026-2-37-11-26-5 05-002-005000
65-042-2-40-12-22-4 03-000-001000
65-151-2-42-12-23-5 15-268-510500
65-014-2-40-13-23-5 05-003-009010
65-002-2-37-13-20-3 01-000-005000
65-002-2-37-13-19-3 03-000-005000
65-004-2-38-13-18-3 04-000-001010
65-008-2-38-12-08-4 03-000-002000
65-030-2-42-13-26-5 15-752-526000
65-020-2-39-13-25-1 03-000-014000
65-022-2-42-11-16-2 04-000-002000
65-020-2-39-13-35-2 03-000-005000
65-030-2-42-13-29-1 01-000-001000
65-038-2-41-10-28-4 02-000-007000
65-002-2-37-13-07-3 03-000-011000
65-281-2-39-12-30-5 15-140-526500
65-282-2-38-12-30-5 15-546-607500
65-030-2-42-12-10-4 04-000-001000
65-024-2-41-11-32-3 01-000-001000
65-006-2-40-10-11-5 15-414-633000
65-030-2-42-13-33-5 05-001-002000
65-030-2-42-13-02-1 01-000-008000
65-281-2-39-12-31-5 15-527-503000
65-016-2-41-13-08-3 04-000-001010
65-010-2-38-10-25-3 01-000-001000
65-032-2-37-12-23-5 05-001-008100
65-030-2-42-13-05-5 15-708-500000
65-016-2-41-13-02-5 05-005-010000
65-030-2-42-13-36-5 15-756-503000
65-106-2-37-10-25-5 15-261-500000
65-036-2-40-11-34-2 03-000-002000
65-032-2-37-12-31-4 02-000-005000
65-010-2-37-10-34-5 15-112-526500
65-038-2-41-10-06-4 03-000-001000
65-030-2-42-12-17-5 15-274-512000
65-281-2-39-12-32-5 15-080-019000
65-034-2-39-12-25-5 15-486-601000
65-002-2-37-13-28-1 02-000-001000
65-042-2-40-12-20-4 01-000-001000
65-014-2-40-13-16-1 02-000-001000
65-012-2-41-12-10-4 03-000-001000
65-016-2-41-13-02-5 05-004-013000
65-282-2-38-13-26-5 15-240-840000
65-010-2-38-10-17-5 05-001-003000
65-106-2-37-10-25-5 15-526-500500
65-004-2-38-13-03-4 04-000-001000
65-282-2-38-12-29-5 05-004-009000
65-040-2-39-10-05-2 01-000-001000
65-010-2-37-10-35-5 05-004-008000
65-281-2-39-12-29-4 03-000-010000
65-010-2-38-10-30-1 04-000-001000
65-008-2-38-12-23-1 04-000-001000
65-030-2-42-13-27-5 15-776-503500
65-281-2-39-12-30-5 15-631-711000
65-032-2-37-12-02-5 15-618-513500
65-030-2-42-13-11-5 05-003-001000
65-020-2-39-13-26-1 01-000-004000
65-032-2-37-12-17-1 01-000-001000
65-014-2-40-13-14-5 05-002-009000
65-281-2-39-12-32-2 03-000-001700
65-002-2-37-13-34-1 01-000-001000
65-022-2-42-11-14-2 01-000-001000
65-012-2-41-12-28-3 01-000-004000
65-014-2-40-13-23-5 05-009-014000
65-042-2-40-12-34-4 04-000-009000
65-020-2-39-13-16-1 04-000-001000
65-038-2-41-10-26-2 04-000-001000
65-020-2-39-13-24-3 04-000-002000
65-018-2-39-11-20-2 02-000-002000
65-010-2-38-10-05-5 05-006-001000
65-020-2-39-13-32-4 01-000-005000
65-034-2-39-12-21-5 15-266-510000
65-018-2-39-11-33-4 02-000-001000
65-020-2-39-13-14-4 04-000-001000
65-010-2-38-10-19-5 05-001-011000
65-036-2-40-11-33-1 01-000-006000
65-038-2-41-10-31-2 02-000-001000
65-020-2-39-13-28-2 01-000-001000
65-018-2-39-11-36-5 05-008-007000
65-016-2-41-13-22-5 15-169-503500
65-024-2-41-11-04-4 01-000-001000
65-012-2-41-12-20-2 02-000-008000
65-022-2-42-11-19-3 04-000-002000
65-028-2-38-11-09-4 01-000-004000
65-281-2-39-12-31-5 15-527-550500
65-016-2-41-13-21-2 02-000-001000
65-036-2-40-11-32-5 15-660-501000
65-281-2-39-12-30-5 15-632-800500
65-010-2-38-10-16-5 15-434-503500
65-024-2-41-11-25-4 03-000-001000
65-020-2-39-13-21-5 05-001-002000
65-014-2-40-13-17-5 05-007-007000
65-010-2-38-10-15-3 01-000-001000
65-030-2-42-12-31-5 05-005-001000
65-026-2-37-11-20-2 02-000-001000
65-012-2-41-12-24-4 04-000-001000
65-014-2-40-13-17-5 05-006-007000
65-030-2-42-13-05-1 01-000-001000
65-016-2-41-13-14-5 05-003-001000
65-282-2-38-13-25-5 15-644-510500
65-020-2-39-13-21-5 05-001-001000
65-030-2-42-13-15-3 02-000-001000
65-032-2-37-12-02-3 03-000-003000
65-016-2-41-13-34-4 01-000-001000
65-008-2-38-12-06-5 15-294-503010
65-020-2-39-13-35-5 15-318-521500
65-014-2-40-13-28-4 01-000-001000
65-024-2-41-11-31-2 02-000-001000
65-030-2-42-12-35-2 01-000-005000
65-040-2-39-10-09-3 01-000-001000
65-036-2-40-11-11-2 01-000-001000
65-002-2-37-13-29-4 03-000-002000
65-040-2-39-10-08-3 02-000-001010
65-010-2-37-10-13-2 02-000-003000
65-030-2-42-13-14-5 05-007-007000
65-014-2-40-13-12-2 02-000-001000
65-018-2-39-11-12-3 01-000-001000
65-018-2-39-11-30-2 02-000-007000
65-018-2-39-11-32-2 04-000-001000
65-012-2-41-12-15-3 01-000-001000
65-281-2-39-12-31-5 15-080-009000
65-036-2-40-11-12-3 03-000-001000
65-281-2-38-12-06-5 15-728-503000
65-012-2-41-12-27-4 01-000-001000
65-028-2-38-11-09-3 01-000-001000
65-032-2-37-12-32-1 03-000-001000
65-282-2-38-13-36-5 05-002-002000
65-042-2-40-12-22-4 01-000-001000
65-036-2-40-11-29-4 01-000-006000
65-030-2-42-13-30-3 02-000-001000
65-018-2-39-11-36-5 05-009-001000
65-282-2-37-13-01-5 15-410-506500
65-010-2-37-10-14-4 01-000-001000
65-038-2-41-10-24-2 01-000-001000
65-030-2-42-12-04-1 01-000-004000
65-282-2-38-13-26-4 01-000-002000
65-016-2-41-13-14-2 04-000-001000
65-030-2-42-12-03-5 05-003-007000
65-002-2-37-13-18-3 04-000-001000
65-016-2-41-13-23-5 05-002-001000
65-006-2-40-10-23-1 03-000-002000
65-036-2-40-11-04-4 04-000-001000
65-010-2-37-10-35-2 01-000-001000
65-004-2-38-13-29-3 04-000-008000
65-010-2-37-10-02-5 05-003-001000
65-040-2-39-10-28-4 04-000-001000
65-002-2-37-13-32-4 01-000-004000
65-151-2-42-12-26-5 15-338-599000
65-151-2-42-12-24-5 15-532-009000
65-030-2-42-12-20-5 05-003-005000
65-010-2-38-10-17-5 05-001-005100
65-042-2-39-12-01-3 04-000-001000
65-020-2-39-13-25-1 03-000-010000
65-006-2-40-10-20-3 03-000-001000
65-014-2-40-13-26-2 02-000-003000
65-030-2-42-12-19-5 15-664-500000
65-106-2-37-10-25-5 15-526-638000
65-010-2-38-10-20-5 15-270-525500
65-014-2-40-13-27-5 15-221-501000
65-030-2-42-13-22-4 01-000-001000
65-004-2-38-13-06-5 05-006-001020
65-030-2-42-12-35-2 01-000-001000
65-032-2-37-12-01-5 05-004-003000
65-026-2-37-11-12-5 05-006-003000
65-012-2-40-12-02-4 03-000-001000
65-010-2-37-10-03-5 05-004-004000
65-040-2-39-10-23-5 15-684-501500
65-032-2-37-12-19-4 03-000-001000
65-030-2-42-13-29-2 04-000-001000
65-014-2-40-13-17-5 05-006-011000
65-004-2-38-13-02-3 04-000-002000
65-282-2-38-13-36-5 15-212-505500
65-010-2-38-10-19-5 05-001-001000
65-281-2-39-12-31-5 15-040-727500
65-018-2-39-11-25-3 03-000-001000
65-032-2-37-12-23-1 01-000-004000
65-038-2-41-10-18-1 01-000-001000
65-040-2-39-10-02-2 01-000-002000
65-018-2-39-11-34-4 04-000-001000
65-004-2-38-13-31-1 04-000-002000
65-014-2-40-13-11-5 15-386-509500
65-036-2-40-11-14-5 15-672-511000
65-281-2-39-12-30-5 15-578-638100
65-040-2-39-10-01-4 04-000-001000
65-024-2-41-11-33-5 05-004-009000
65-004-2-38-13-19-2 01-000-002000
65-020-2-39-13-18-5 05-002-002000
65-014-2-40-13-23-5 05-001-023000
65-024-2-41-11-25-2 03-000-001000
65-026-2-37-11-25-1 03-000-001000
65-030-2-42-13-01-2 03-000-005000
65-014-2-40-13-31-5 15-152-503500
65-028-2-38-11-04-3 01-000-001000
65-010-2-38-10-10-1 01-000-001000
65-032-2-37-12-24-3 01-000-003000
65-030-2-42-13-27-5 05-003-007000
65-026-2-37-11-03-2 04-000-002000
65-014-2-40-13-11-5 15-386-505500
65-282-2-38-13-35-1 04-000-011000
65-002-2-37-13-16-1 04-000-001000
65-036-2-40-11-03-3 03-000-001000
65-281-2-39-12-31-5 15-527-504500
65-010-2-37-10-35-3 02-000-001000
65-040-2-39-10-04-4 04-000-001000
65-014-2-40-13-22-5 05-007-001000
65-040-2-39-10-05-1 01-000-001000
65-106-2-37-10-25-5 15-261-507000
65-106-2-37-10-25-5 15-261-505000
65-004-2-38-13-34-5 05-004-002010
65-032-2-37-12-07-4 03-000-001000
65-034-2-39-12-14-1 03-000-003000
65-030-2-42-12-17-5 15-274-549000
65-026-2-37-11-34-2 04-000-001000
65-281-2-39-12-30-5 15-140-514000
65-010-2-38-10-08-3 02-000-001000
65-282-2-37-13-02-5 15-197-505000
65-010-2-37-10-22-2 02-000-001000
65-016-2-41-13-35-3 02-000-001000
65-020-2-39-13-17-3 04-000-004000
65-034-2-39-12-35-5 05-001-003000
65-002-2-37-13-07-3 04-000-011000
65-016-2-41-13-25-2 03-000-001000
65-281-2-39-12-31-5 15-692-505500
65-024-2-41-11-34-1 04-000-002000
65-004-2-38-13-05-4 04-000-001000
65-010-2-37-10-05-1 03-000-001000
65-034-2-39-12-30-5 15-522-500000
65-010-2-38-10-05-5 05-012-001000
65-016-2-41-13-23-5 05-006-002000
65-281-2-39-12-29-4 04-000-010000
65-038-2-41-10-25-1 03-000-001000
65-106-2-37-10-25-5 15-696-722000
65-016-2-41-12-09-2 02-000-001000
65-014-2-40-13-08-1 03-000-001000
65-032-2-37-12-03-2 01-000-001000
65-004-2-38-13-20-3 01-000-001000
65-030-2-42-12-32-5 05-002-014000
65-038-2-41-10-06-3 02-000-001000
65-282-2-38-13-36-5 15-586-603500
65-030-2-42-12-24-3 01-000-002000
65-018-2-39-11-31-3 04-000-002000
65-026-2-37-11-02-5 15-474-564500
65-016-2-41-13-05-2 01-000-001000
65-034-2-39-12-28-2 03-000-001010
65-030-2-42-13-12-1 01-000-005500
65-281-2-39-12-31-5 15-048-815500
65-008-2-38-12-08-2 02-000-002000
65-028-2-38-11-30-4 01-000-001000
65-026-2-37-11-12-5 15-346-500010
65-004-2-38-13-05-4 03-000-001000
65-014-2-40-13-23-5 05-005-011000
65-014-2-40-13-36-5 05-006-004000
65-022-2-42-11-13-4 02-000-001000
65-018-2-39-11-16-3 02-000-005000
65-036-2-40-11-12-4 02-000-004000
65-016-2-41-13-11-5 15-784-592500
65-036-2-40-11-31-1 01-000-007000
65-028-2-38-11-09-5 05-002-004000
65-032-2-37-12-02-5 15-618-515000
65-030-2-42-12-27-1 02-000-001000
65-016-2-41-13-24-4 04-000-001000
65-010-2-38-10-19-5 15-342-503000
65-030-2-42-13-12-3 01-000-011000
65-008-2-38-12-22-2 04-000-001000
65-006-2-40-10-02-4 03-000-001000
65-022-2-42-11-19-3 03-000-008000
65-151-2-42-12-23-5 15-286-508500
65-016-2-41-13-10-4 01-000-001000
65-034-2-39-12-26-5 15-104-500000
65-004-2-38-13-02-4 04-000-001000
65-010-2-37-10-26-5 05-002-002000
65-020-2-39-13-35-5 15-318-522000
65-034-2-39-12-33-4 03-000-003000
65-022-2-42-10-32-1 01-000-001000
65-006-2-40-10-14-5 05-003-004000
65-106-2-37-10-25-5 15-526-606500
65-008-2-38-12-16-1 02-000-001000
65-030-2-42-12-22-4 04-000-005000
65-026-2-37-11-31-3 02-000-001000
65-038-2-41-10-05-2 04-000-001000
65-282-2-38-12-32-5 05-001-003000
65-038-2-41-10-33-2 03-000-005000
65-281-2-39-12-29-4 04-000-001050
65-006-2-40-10-05-3 01-000-001000
65-281-2-39-12-32-5 20-000-001000
65-004-2-38-13-16-2 03-000-001000
65-032-2-37-12-02-2 04-000-001000
