01  05 22
08  12 21  5
33  13 72 46
26  35 71214
02  13 42  2
33  13 73132
07  21 34  6
13  06 32
30  26 85 50
33  12 71 51
03  24 70  9
15  05 42  8
02  36 71 14
18  23 44  1
16  20 51  6
34  19 82226
09  05 44  7
10  27 33  2
34  30 12 76
18  06 23  2
26  35 71403
09  26 21  2
33  12 77172
02  12 43  2
16  02 22  6
11  13 22  1
22  34 13  1
05  26 33 34
33  12 76122
30  24 82 26
03  34 44  2
06  18 72 10
10  03 23
33  13 82 89
34  29 33 21
16  29 71  2
14  22 11  1
34  27 34  3
11  21 41
17  10 22  1
28  22 71110
34  25 24  8
30  35 12  9
07  23 41  2
03  15 33  1
10  01 41  2
11  07 11  4
10  32 42  2
12  07 72 22
20  33 33 21
10  28 14  1
12  14 12  1
12  29 33
10  17 22  2
30  25 73  7
33  13 31 22
31  15 23  7
14  14 52
16  33 34  5
20  08 71  8
30  24 74 82
05  35 52 10
34  26 70 50
07  06 44  2
20  08 31  1
33  13 33 21
04  23 71 24
07  27 21  6
20  21 71 26
22  02 11  2
34  19 23  3
08  28 43  1
17  10 14  1
33  13 74229
03  07 34
05  15 42  4
11  01 34  6
34  19 77  7
15  14 12  1
05  35 77 31
03  04 72 18
10  22 11  2
06  29 41  1
05  21 34  3
16  14 43  1
06 134 22
09  13 14  2
30  23 79  1
03  03 51 18
26  35 71 78
30  23 44 12
25 130 71  4
30  26 84 29
05  28 72  3
12  19 23  5
34  30 71  2
03  03 73 11
21  05 53  3
03  13 74  9
17  33 31  3
09  15 14
18  05 14  1
03  15 42  3
16  30 43  1
10  07 24  5
07  16 34
05  25 72  4
30  24 76 19
09  18 12  1
08  22 43  4
13  15 43  8
17  10 43  2
18  21 33  2
08  34 12
21  22 42  1
30  23 94 30
07  36 22  4
33  13 85  3
01  32 43  1
19  18 41
06  32 24  1
34  25 73 38
06  19 32 14
09  26 11  1
12  33 13  2
03  03 75 13
11  27 22
30  26 86 13
33  13 73 41
01  26 41
33  13 70  2
09  07 32
31  15 74 28
17  18 12  8
22  18 13
20  13 44  7
12  08 71  3
04  30 21  3
23  26 21  5
33  13 82 30
33  13 73 73
33  13 74179
03  15 42  1
08  17 72  6
03  04 72 25
13  29 33  3
06  31 73 30
03  12 71  3
03  02 71  9
30  23 88 15
03  27 24  3
02  05 11
35  04 70225
13  31 11  2
05  35 74 61
14  04 22 11
35  04 80 33
18  26 22  2
14  25 55  3
30  24 81  6
03  04 72 22
03  17 75  4
34  19 23  6
14  15 42
07  26 41
07  06 43
18  23 41  6
26  35 71366
22  02 43  3
14  07 61  2
05  32 71 52
15  36 71  8
12  32 11  2
25  36 51 14
14  07 51  7
10  23 33  8
19  35 32 11
08  17 12  1
05  36 41  1
08  08 71  1
14  22 31  2
24  05 13  9
13  21 23  8
32  02 24 29
03  03 31
24  05 71 55
33  13 89 40
03  12 72 25
16  05 54 28
16  01 71155
16  24 41  4
30  23 71 18
06 124 57
03  05 11 18
05  35 77 12
30  26 79 24
05  20 32  2
16  26 31  8
13  13 41  6
17  17 23  3
03  18 31  1
30  24 23  9
05  28 53  2
07  32 23  2
05  14 31  2
16  26 33  7
25 131 71 40
26  35 77  4
04  32 42
22  23 23
11  28 33  3
01  35 13  1
05  27 71 14
01  36 24  2
04  35 41
05  36 54  4
22  27 22 10
33  13 74160
30  23 96  4
16  24 42  5
34  29 81 30
16  30 34  2
15  23 41 11
19  08 33  1
20  31 14  7
08  07 42  7
05  34 73 14
31  21 75  7
08  27 24
02  15 32  1
02  21 11  1
30  26 83  8
09  26 72  2
31  15 32 15
04  09 41  3
08  13 71 24
34  19 78 92
16  33 14  2
30  23 14 17
05  35 74 73
33  12 77407
01  34 42  2
22  28 71  1
05  36 73  1
05  08 33  3
17  03 14  8
20  31 43  4
22  29 12  3
17  26 33  1
34  20 31  7
13  32 13  7
09  24 23  1
15  14 32  1
03  01 34  3
02  14 13  2
12  05 71 11
21  06 52  4
33  12 77223
17  23 31  4
26  35 85  3
34  28 41  7
05  36 76  1
03  03 51  3
32  02 86  2
28  14 33  2
18  31 23  2
09  23 22  2
07  31 42  6
25  25 77208
03  35 71  4
05  10 23  3
18  25 43
15  32 73 12
03  31 24  1
05  15 32  2
12  26 42  4
32  02 24 35
04  05 23  5
16  11 42  1
31  21 42 40
17  35 41  2
17  22 24  3
03  10 71 23
13  27 33  3
17  07 72  2
34  19 44 22
02  07 43
15  14 71  5
01  04 11
11  13 44  2
18  12 11
04  31 24  3
33  12 77308
08  17 72  3
15  24 13  1
05  15 44  2
12  34 33
16  07 32
15  10 71  1
20  15 33  7
34  30 70186
05  33 74  1
08  13 23  3
34  20 70 95
20  07 22  6
20  31 71 17
09  28 11  1
10  06 23  4
22  22 32  1
08  31 13  3
32  02 91 29
01  08 42
06  18 71 11
30  23 83 38
35  04 70186
15  26 34
09  15 12  7
35  04 73 43
33  13 74 76
20  10 12  1
21  03 51  3
14  20 11  1
01  27 21
10  34 14  6
12  04 12  3
17  28 21  5
30  24 80 47
33  13 84 16
30  23 92 21
34  32 22 18
22  08 33
05  13 44  7
35  04 70244
16  27 42  2
27  22 32 12
01  04 12  4
13  17 12  2
09  31 21  6
19  17 43  1
02  11 32  2
15  06 12  5
33  01 70 92
12  08 24  3
10  22 12  4
15  07 24
26  35 84 18
31  15 32 12
15  11 54  1
19  06 22
08  30 22  2
01  02 41  2
10  24 44  5
13  27 43  6
13  34 13  4
16  36 52 22
28  23 21  5
14  29 41  1
33  12 77325
20  16 44  2
26  35 71113
15  32 60
34  19 76  3
16  36 14  5
18  28 22  3
25  25 74 95
33  13 74138
04  03 33  2
30  23 71143
18  27 42  4
33  12 73 17
13  33 52 15
03  01 43  6
05  34 76  4
16  12 22  1
35  04 70319
13  01 31  1
20  10 22
21  02 12  1
14  01 24  2
07  08 33  4
34  29 22100
03  34 71  4
26  35 78 15
15  32 73  4
08  35 31  1
10  22 21  4
34  27 24  7
04  13 24
12  27 24  4
17  07 31  3
20  03 34  3
33  13 83 93
22  33 14
13  11 44  6
05  01 34
26  35 82 47
12  07 13 10
16  29 72  1
07  13 44  1
15  34 11 10
15  07 41  3
33  13 93 16
18  31 11
06 132 34  1
03  15 42  2
33  01 70 39
11  33 12  2
02  12 31  1
06  18 23  1
34  29 79 58
04  32 32
33  13 73115
34  19 82179
08  27 33  1
05  32 70 15
12  21 14  4
31  15 74 40
30  23 89  8
34  25 73 28
32  02 86  6
25  25 81 16
02  36 72 38
05  36 44  8
12  07 13  2
33  13 93  9
12  18 21  4
22  33 24  4
05  17 33  2
33  13 41  7
26  35 73  4
13  28 22  3
10  27 13  4
01  10 42  2
22  09 21  1
19  34 71285
18  05 23  1
18  09 14  1
15  06 14 10
05  35 54 20
26  35 71 77
03  19 11  2
30  23 94 46
15  23 43  7
07  05 31  4
15  28 14 26
02  14 41  6
33  12 76108
16  21 53 19
11  05 44  4
13  10 32  9
01  17 33
33  12 72115
07  26 21  7
07  10 14  1
05  33 76  3
34  34 70 24
09  14 23  4
05  26 24  4
01  22 43  1
35  04 70160
11  02 42
05  34 79  2
34  25 78  1
10  15 41 14
17  14 24  3
05  02 22  5
14  34 22  2
15  32 34 11
35  04 81 12
03  04 78  4
15  32 55 26
03  12 13  1
09  01 42
06  32 32  2
02  02 13 10
16  12 12  2
03  33 24
10  13 13  6
11  13 12  2
14  27 41  2
19  04 24  1
26  35 81 14
09  18 34  2
07  32 23  1
03  03 72  7
14  30 57  1
26  35 71127
32  02 84  9
05  33 55  6
32  02 90 20
03  02 71 15
03  04 79 25
13  15 71 32
32  01 13 23
09  10 13  2
05  11 44  3
03  04 79  7
20  18 12  5
16  29 51  8
30  23 34  9
03  04 74  4
08  05 33  7
09  01 33  4
15  28 12  3
28  22 71408
04  01 21 12
30  24 12  8
03  28 13
09  16 33  2
16  04 53  6
01  19 44  6
07  21 34 15
15  26 22  1
09  06 11  1
33  13 75 46
15  23 14  5
06  31 73 10
09  14 31  2
12  02 11  9
30  23 98  2
35  04 70270
05  23 42  3
03  12 23 10
30  26 13 15
09  07 41  2
16  01 44  1
03  14 22
17  25 12  2
15  22 12  2
20  24 11  4
33  12 77452
33  13 77 15
35  04 73 36
15  23 41 13
02  02 44  8
30  26 42 15
05  25 24  2
30  26 14  5
31  16 41 12
04  09 12  1
19  13 43
33  12 74 66
08  10 14
19  19 44  2
10  17 42  2
16  31 22
09  25 53  6
03  35 72 16
02  01 44  6
10  27 41
13  23 12  3
17  30 31  3
05  35 71  7
16  31 11
12  29 41  6
08  30 31  2
01  36 14  1
02  34 42  6
05  35 53 10
09  11 72 14
34  34 70 40
05  26 44 17
07  19 21  3
08  36 23  2
09  34 23
28  15 72 13
22  02 31
16  29 72  2
35  04 82 92
20  36 41  6
03  21 23  2
33  12 76 79
16  26 32  1
11  18 24  2
07  29 43
30  25 72 37
19  35 22  7
02  15 41  3
31  21 14 21
20  04 42  3
31  21 14 23
05  34 57 18
31  22 22 13
08  08 71 13
03  01 12 33
05  16 12
13  16 23  1
06 128 14  3
04  29 14  1
24  05 13  5
24  05 71 85
30  23 85 22
15  22 23  4
05  34 72 24
01  26 12  2
35  05 71 10
34  34 70 10
15  05 41 26
14  36 31  2
05  35 73 23
15  03 71161
08  13 71 32
18  15 11  2
20  13 11  2
16  19 31  1
03  29 31
13  14 22  1
34  19 82272
02  08 13  2
24  08 12 12
12  21 44  1
02  35 11  8
10  29 11  1
25  25 71135
14  13 41
22  12 11
33  13 94 45
14  22 21  2
03  34 71 24
04  19 24
30  26 72  9
33  12 70 27
32  02 72 92
13  17 43  2
34  19 72 50
03  02 71 36
09  11 54  7
16  18 14  3
30  23 78 32
01  13 23  3
02  23 43  5
16  17 24  2
10  14 14  1
13  12 22  4
08  12 21  4
17  01 33  6
10  03 21  1
35  04 70286
02  13 23  2
09  06 31
03  12 72 10
08  03 22  2
30  23 91 17
07  27 71  6
09  25 33  4
13  17 14
21  29 13
11  33 41  2
12  34 14  3
17  18 11  1
34  30 12 78
30  23 93  7
18  18 23  5
26  35 71172
30  24 74 21
33  13 89  4
10  17 43 13
21  09 43 14
03  05 34
30  23 83 55
20  32 44  9
28  22 13  7
30  24 83 23
33  13 82 40
17  06 43  1
35  04 70288
03  03 33  4
34  29 42 17
16  26 14  3
13  34 44  1
12  05 22  2
20  02 34  1
05  25 71 11
02  04 42
20  05 34  5
35  04 70305
11  23 13  8
14  06 11  1
13  15 71  1
08  30 33  2
16  08 21  3
17  03 34  5
26  35 75 19
11  04 13
30  26 84  2
34  19 81133
30  23 92 62
33  12 77324
31  15 71 19
05  25 72 14
34  19 84  9
33  01 73 12
32  02 88 66
07  16 42
33  13 74 64
12  06 13  1
20  23 34  3
16  32 11  3
03  08 73 19
17  19 13  2
05  19 21  6
09  12 22
09  12 43  4
33  13 82 39
33  13 84 17
04  23 32  1
33  13 83 94
05  25 22  6
13  15 42 10
07  36 23  2
07  27 24  2
11  04 31  4
15  25 43  3
34  30 79  3
33  12 76142
03  08 13  3
03  24 42
05  29 41  6
18  28 34
12  07 13  8
18  32 44  1
20  32 34 23
33  12 77458
05  08 14  2
31  22 22 27
22  15 12
33  12 71161
26  35 77 12
27  22 71132
34  24 14  2
11  10 24  1
16  16 12  2
13  34 42  6
15  25 22 12
05  34 77  3
15  14 71 20
20  16 32  3
14  25 52  1
30  24 74 22
19  25 31  1
20  21 71  9
20  03 33  2
06 128 13  5
12  30 23  3
34  25 78  6
13  35 51  1
18  20 13  6
10  27 42  4
05  22 23  6
07  36 32
13  12 22 11
05  36 54  1
33  13 96 57
10  08 42  3
02  14 44  4
09  10 13  7
05  36 53 26
30  23 94 13
33  13 92  7
30  23 89  4
17  28 44  5
22  03 24
31  16 74  3
13  07 41
03  09 44  1
17  02 13  8
21  14 21  5
17  29 11  1
15  05 43  4
18  24 33  1
12  13 41  3
31  22 71 20
16  03 11  2
33  12 76 46
20  31 31  4
08  10 32 14
03  17 72 10
09  25 43  4
12  08 11  1
08  32 12  2
05  27 74  3
16  07 23  4
34  32 12 18
30  26 11  7
11  25 71  5
05  30 33  2
34  28 12  4
03  12 71 41
21  17 33  4
33  12 72 70
18  24 12  1
11  22 33  2
20  21 71 24
09  34 43  2
25  25 72 15
30  26 73 56
09  25 32  1
10  14 43 10
12  36 13 10
30  24 76 54
20  10 44
11  03 34
03  17 52  1
35  04 73 80
05  35 80  6
25  25 71 93
15  35 43  5
34  19 83  9
12  07 75  8
30  23 14 20
31  15 72 27
19  11 23  1
19  10 71  5
05  09 41  4
30  24 42  7
01  22 41  2
33  12 11  4
02  23 34 12
19  03 22  3
05  05 12
34  29 23 17
05  36 31  4
02  11 34  4
35  05 72  1
17  22 43
05  28 71 56
35  04 79 29
03  20 42  2
08  17 23  4
35  04 81 24
08  09 31
13  15 24 10
33  13 76 10
34  19 81105
03  13 72 22
07  27 32  2
15  07 33  6
07  18 12  4
03  36 14
16  36 51  4
03  29 70 10
30  23 97 79
20  15 41  3
30  23 97 37
21  08 21 12
33  13 75  2
05  35 76 10
09  10 41  5
12  13 14  8
07  25 42  3
03  13 73 11
18  24 23  4
34  34 70 26
03  04 59 25
18  16 11  1
24  05 32  6
17  23 12  1
03  10 13 11
08  08 33  1
01  27 41  1
19  05 31  2
07  10 32  2
10  12 32  1
15  07 42 13
05  33 75 20
18  20 41  3
23  26 21  7
20  25 11  1
13  10 23  5
05  27 75  7
30  23 78 19
21  17 12  3
30  26 84 35
30  23 90  4
20  25 12  6
03  18 11  5
30  23 44 13
30  23 94  8
34  19 81 87
12  01 13  4
34  19 84 32
20  08 42  2
34  26 70  1
03  08 33
18  03 12
22  11 43
14  28 42
17  28 21  4
14  21 14  9
02  05 24  1
15  35 12  2
07  35 22  2
11  18 41  4
34  30 72  2
16  04 44  8
04  07 31
34  29 23 42
34  29 77 46
33  12 11  8
05  35 12 16
06  31 71  1
19  13 11  2
34  29 75135
34  28 41  4
19  24 41  2
32  02101  8
34  27 24 10
03  35 44  8
03  04 79 17
30  24 72 21
17  04 44  3
33  12 72 43
09  12 52  7
34  25 78 14
34  34 41  6
13  36 24  1
30  24 12  4
05  35 74 52
35  04 70139
31  22 22 17
05  33 54  1
15  08 43  5
34  19 82160
12  05 33  4
25  25 71 18
20  03 33  1
20  32 32  1
11  11 24  2
05  36 32  9
13  27 34  2
20  21 31  2
05  16 43 14
08  10 32 12
15  22 72 34
02  36 24 24
33  01 72 21
30  23 90 98
33  13 32 12
21  23 51  1
11  02 33  5
31  15 33  4
32  02 91 22
33  13 74106
20  15 22  4
15  02 32  1
12  31 32 10
30  23 85 34
35  04 70 41
16  09 32
09  17 24  2
14  22 12  4
15  15 31  2
03  35 24  8
33  13 84 97
13  17 41  3
19  35 41  1
04  09 43
05  35 72 29
32  02 73 79
10  07 13  1
32  02 87 43
35  04 70  5
20  07 24  2
16  26 33  4
01  24 43 15
03  29 70 27
06  31 52 30
06 124 51
10  05 24  2
05  30 42
15  21 42
09  15 13  3
30  23 76 33
04  03 33  1
34  19 72 14
34  19 78 84
06  19 32 17
32  02103 12
05  26 71  1
19  32 43  2
25  25 80  1
35  04 75  9
01  02 43  3
10  31 42  4
32  02 11 28
14  19 59  2
10  05 14  2
33  12 73 51
10  15 23  2
07  12 21
01  20 34  1
30  26 85130
01  17 41  2
05  35 73 16
08  12 22  7
23  26 22  1
18  02 31  3
05  27 75  2
05  02 43 18
10  10 14  2
11  32 13  6
34  19 81  1
35  04 76  2
18  10 12  1
03  16 54  2
11  19 42  1
05  35 74  5
21  05 55  2
05  24 71 63
05  20 11 13
06  31 24  4
02  23 34 17
32  02 12 13
03  35 44  2
03  02 13  1
03  14 34  5
05  29 32
11  02 21  1
33  12 77174
05  34 76 35
33  13 87 12
34  29 24 19
05  34 74  1
02  28 32  1
11  25 33  2
14  18 59  2
18  26 42  1
22  18 43  1
03  01 70 12
10  19 41  4
34  25 75  6
34  30 70  4
20  31 24 12
34  19 82 96
33  12 77130
33  13 76 18
17  29 13
15  17 34  2
16  07 33  6
22  26 11  4
34  25 78 10
17  21 42  6
09  13 11  1
15  22 11  2
26  35 71 21
25  25 76141
32  02 77  4
33  14 72  4
10  04 23  2
17  30 24
34  30 12110
22  36 42  2
14  33 71130
10  22 41  2
05  22 21  4
21  18 24
17  07 72  7
19  13 33  6
02  14 21  2
21  18 34  1
16  05 54 29
10  02 33
11  17 24  6
09  06 23  1
02  24 43  2
03  03 75 11
06  19 12
18  02 13
34  19 72 42
07  34 21  4
12  15 23  1
01  33 21
03  13 74 10
19  06 12  6
08  08 71 25
06  31 73 43
16  17 23  1
30  24 90 32
02  33 31
15  05 41 20
07  03 59
12  23 44  5
34  26 71  6
20  25 13  5
33  12 70 33
02  22 22 10
01  21 22  1
10  35 42  7
30  23 92 64
02  02 44 12
16  22 54  1
18  15 31  3
31  15 33  2
05  33 78 17
24  05 74 31
16  13 44  1
03  13 72 21
02  23 43 22
02  14 34  7
11  34 22  1
16  32 31  8
35  04 79131
05  17 22  3
05  35 54  7
03  35 71 35
20  05 11  3
21  14 23  3
04  22 43  2
11  12 41 11
12  07 73  8
15  27 23  1
33  12 76 95
24  06 14  1
19  11 24
05  33 74 37
04  16 42  2
03  11 24 12
06 131 11
10  16 21
35  04 73 41
33  12 77160
12  15 32
10  25 34  1
10  15 22  1
03  35 22  1
22  31 32  1
06 135 33  1
02  34 32  2
03  01 12 28
21  05 57  4
33  13 73152
34  30 12 14
20  18 32
04  12 23
34  25 72 12
09  27 41  4
04  10 43
13  09 21
03  05 72 15
13  29 42  4
02  23 43 21
15  04 42  5
18  30 22  1
01  12 44
26  01 22  9
19  35 31  1
03  04 58  6
21  12 54 16
05  24 33  9
21  09 33  1
05  12 14  2
18  23 42  2
06  31 73 79
15  26 14  2
03  11 12  9
21  09 31  2
13  16 24  5
12  23 31  5
14  12 12  4
08  13 72 14
30  23 79 49
34  19 84 24
03  16 52  9
10  23 24  3
10  22 13 10
08  13 72 26
04  33 24  2
30  26 11  3
30  23 76 19
17  06 32  1
35  33 44  5
15  03 71 40
07  17 21  1
10  33 41
02  16 13  2
17  17 12  1
32  02 90  9
06 136 71 10
18  12 23  5
18  06 23  3
02  22 32  8
33  13 82 22
08  04 33
05  33 74 18
03  04 59 30
16  27 34  1
05  36 75 11
33  13 75 53
17  25 22  1
09  13 33  4
12  06 43  1
16  09 12  7
34  30 72 75
11  08 44  1
05  18 44  3
08  15 21
07  35 44  9
15  22 71  2
05  36 71  5
34  25 23  3
14  26 23  3
08  17 21  5
33  01 73  5
08  15 23  4
03  01 70 27
34  30 22  7
02  09 44 10
04  17 23
05  21 43
19  05 11  1
21  03 60  1
15  14 14
10  09 31  7
01  24 34  8
34  29 74  8
08  04 42  7
05  34 72  7
10  13 32  3
33  13 89 52
31  15 74 17
15  23 71 25
20  31 23  4
15  32 72 20
15  23 71 41
18  19 11  4
09  25 71  7
32  02 72 10
02  07 11  9
11  06 44
03  29 70 12
32  02 73102
05  33 51  5
07  35 12  6
26  35 71 86
10  09 22  1
17  21 71 12
30  24 72 31
14  13 31
32  02 72 38
33  13 80 11
08  23 11
17  26 34
26  35 78  1
26  35 24 19
11  02 23  2
15  05 14  8
13  36 42  1
10  27 31  3
08  27 31  1
05  35 72 51
05  26 22  4
11  12 14 14
15  06 43  2
04  05 14  1
15  31 73  8
28  14 31  1
30  24 33  3
05  35 44  8
30  24 80 62
30  23 82 31
17  11 14 30
19  13 41
30  24 77114
15  09 33  4
20  01 24  1
21  11 71  9
13  33 51 13
09  17 13
06  31 73 23
12  33 11  2
05  35 54 45
21  17 34  2
23  26 24  2
30  23 92 84
07  22 32
05  27 71 19
03  14 23
12  21 12  8
30  23 83112
14  31 61  4
13  05 23  5
31  16 13  4
16  17 22  3
33  12 70  6
12  03 33  4
16  18 41  1
34  33 43  1
26  01 12  1
10  17 31 11
13  02 14  2
22  34 21  3
17  18 12  7
21  16 33  2
07  01 44
09  25 34 10
15  10 71 38
02  10 11  7
12  20 32  4
33  13 89 44
11  11 32  1
03  01 34  6
09  34 21  4
13  25 31  2
11  24 33  3
33  13 82111
03  12 31 21
05  08 32  5
10  23 33  3
14  31 44  1
20  11 34  1
08  24 31
34  30 72  1
07  35 34  3
05  34 58 13
31  21 80  1
21  14 22  1
32  02 85  3
33  13 75 45
17  13 43  2
34  19 44 16
02  36 72 63
19  34 71235
05  32 71 22
06 124 58
17  08 24
13  23 24  3
33  13 88 50
09  10 44  1
06 126 51 10
02  15 22  1
20  08 24  8
03  24 11 20
22  33 12  2
18  24 21  3
34  28 42  6
09  25 53 30
01  21 13
03  04 59 12
05  36 73 18
16  13 43  4
09  02 31
26  35 21 10
15  09 32  8
34  30 71  3
14  10 41
33  12 77408
07  11 23  4
14  08 14  5
07  03 32  5
15  26 24  3
13  10 23  4
03  35 12  8
32  02 11 16
31  21 14 11
02  33 22  5
08  17 21  6
10  16 43  8
30  25 71  9
13  19 42  9
03  20 43  6
15  23 43  9
02  23 44  3
08  13 33  3
08  30 34  1
17  19 21  4
02  06 53  1
10  27 22  4
14  10 21  1
20  24 22  2
05  28 71 15
20  04 44  4
22  29 21  2
01  28 11  5
10  07 22
07  11 12
12  04 32 10
30  23 90 80
34  29 24  5
09  34 14  2
28  15 71  4
05  24 73 24
09  13 42  5
22  27 34  3
06  18 73  1
05  33 81  4
23  26 71 51
30  23 97 52
12  20 42  1
03  08 72 27
16  16 51  1
02  14 41  7
15  08 14  6
16  18 13  2
20  03 32
33  12 77 45
17  01 41  1
09  27 71 12
34  19 73  6
09  29 23  1
12  20 23  4
30  26 80 31
22  28 12  2
05  34 76 42
32  02 87 11
33  12 71107
12  16 24  2
35  04 70291
10  08 11  6
02  36 24 11
30  24 77128
05  10 43  5
34  34 70  5
02  13 44  5
05  34 77 16
15  22 72 48
17  27 31  1
18  01 42
31  15 74 44
16  28 11  2
34  29 32 14
09  33 12  2
19  28 32  1
03  17 71 11
05  26 33  1
12  04 21  4
01  23 21
25  25 75114
13  11 31  4
33  13 72 19
12  23 24  1
26  02 71  6
02  33 21  9
34  19 70  1
33  12 81  6
33  12 76 73
12  03 33  5
35  04 73  9
16  36 31
08  01 24
09  01 23  2
33  13 78 26
35  04 70239
05  35 54 39
15  03 71144
07  24 44  1
25  25 71470
10  13 34 25
28  15 44 12
09  13 44  1
34  19 71 22
30  26 82  1
03  01 21  2
01  03 24  1
09  23 44  4
14  22 21  3
05  34 56 14
19  15 21  3
11  07 44  4
34  30 72 59
21  16 31  1
08  10 32 16
03  17 52 25
02  11 42  1
10  03 33  4
14  20 34  2
30  23 76 24
05  35 72 54
31  21 75  3
11  02 31  2
13  36 43  9
05  27 23  1
18  29 71 23
08  08 13  4
15  22 11  1
20  14 31  2
02  12 22  5
20  36 24  2
22  19 32  2
21  03 55  2
12  01 21  4
15  07 11  4
15  03 13  6
25  36 51  6
11  08 33  3
05  24 71 10
17  35 14  2
18  02 32  2
13  25 43  8
34  26 71  3
05  13 43  9
09  23 24  2
18  36 42  1
33  01 73  2
21  22 12  3
10  12 41  4
05  32 71  1
15  23 72  7
30  23 90 57
31  21 74 21
02  35 33  3
07  02 53
06  31 42
10  15 41  8
17  07 71 41
28  15 41  3
16  18 14  4
18  34 13
20  16 32  1
17  01 72 41
12  31 22  4
05  35 77 27
33  13 94 14
17  01 12 13
05  35 72 31
30  23 78 20
01  18 44  2
32  02 87  7
01  23 33  1
13  01 21  2
30  23 44  7
34  29 75 59
33  12 71116
33  13 87 50
34  29 14  6
34  29 21  3
15  22 72 40
17  31 12  3
15  27 14  7
12  16 31  3
12  29 11
15  05 14  2
07  06 54  2
31  21 11 22
19  14 43
04  17 34  2
11  32 13  4
26  35 82 27
15  11 53 10
18  09 42
14  27 32  2
07  25 11  1
04  32 21
21  12 52
34  29 75120
03  31 41  1
16  02 12  3
30  23 71 28
07  26 13  2
14  32 33  1
06 136 55  2
19  15 42  1
15  23 71 78
03  24 70  6
05  33 74 31
15  18 31  1
05  15 72  4
10  22 71 34
15  19 23 10
15  05 44  8
15  19 32  1
04  36 31
23  23 33  8
01  09 33  1
06  18 73  9
08  32 11  2
08  08 71  2
06 136 21  1
19  25 31  2
07  21 34 13
34  19 41 15
08  33 14  8
01  33 22  3
21  08 12 14
05  15 72 13
05  34 78  5
34  19 84 41
07  27 34  2
10  05 11  2
05  07 24  1
09  32 33  8
09  12 11  1
17  05 24  7
35  04 70266
05  06 42  2
15  24 32  2
33  12 73 34
05  15 32  4
06  31 73 14
07  01 54  1
34  30 70191
10  35 42  3
35  04 79 38
11  15 43  1
30  23 92  4
15  18 34  2
16  27 42  3
06 125 53  2
23  26 71 13
05  35 52 43
34  29 22 42
05  35 79  5
30  25 21 12
14  26 52  1
25  25 71238
05  10 34  3
09  05 32  5
05  34 53 14
10  18 23
16  26 14  5
06 131 21  2
15  32 55 22
02  36 71  8
13  27 24  1
22  21 44  2
17  21 13
05  33 71  6
02  28 21  1
09  14 41  7
18  33 41  1
20  10 11  3
19  19 13
31  21 14 13
22  31 33  2
16  01 71360
06  32 42  2
31  16 73 25
33  01 70 45
03  11 32 12
01  20 43  3
34  30 74 13
26  35 71 63
06  30 34  5
01  08 41
15  22 72 31
15  23 73 17
33  13 77 22
33  13 84 82
10  17 14  2
09  30 44  2
14  29 34  7
22  14 32  7
35  04 70164
34  29 32 35
10  01 12  3
01  02 13  1
12  04 21 10
03  10 71 29
07  22 71  5
03  04 73  4
03  24 11 35
17  22 23  3
10  15 41 12
11  03 13  1
15  20 55  3
01  21 32  2
02  22 32  4
16  26 33  9
31  15 34  6
34  29 23 83
03  13 74  2
32  02 88  1
18  18 11  9
05  07 44  2
13  21 71  9
16  25 33  5
03  13 71 16
05  24 31 11
20  03 44  4
18  25 41  8
12  08 21  4
35  04 82 91
11  34 21  1
07  06 54  1
15  25 11  5
03  04 72 52
07  08 31
13  23 34  1
16  05 55 23
28  22 71512
02  22 43  1
15  21 56  2
19  34 71 95
33  13 94 48
09  15 41  1
15  21 71 19
30  24 77  4
05  24 71  5
33  12 77 52
11  25 33  6
15  18 23  1
02  15 33  3
15  28 71  7
35  04 73 13
32  02 84 40
03  12 42  7
20  23 34  4
09  29 12
05  36 73 22
16  13 43  2
03  36 44  2
03  17 71  1
03  08 21  1
12  07 74 30
06 135 31
10  29 22  4
14  25 55  4
34  30 70126
13  20 32
34  29 31 14
16  16 34  1
06  31 73 59
30  26 84 10
16  33 23  9
02  09 42  4
03  03 51  5
16  30 44  6
04  26 43
03  13 73 28
17  31 14  2
34  30 78  5
13  13 23  6
03  16 54 24
34  30 13  9
20  05 14  3
33  13 74178
15  23 71 15
05  24 71 66
34  30 70 68
18  20 24  6
33  13 73 12
24  05 14  7
04  21 41
16  01 71401
22  12 31
14  16 14
26  35 13  7
15  03 71 12
31  21 75 16
03  04 76 16
05  15 41  1
30  26 83 41
09  04 23 14
33  01 13 15
26  35 77  2
20  32 42  1
16  26 11  6
03  03 74  7
17  15 14  6
20  08 13  3
28  15 42 17
21  23 52
31  21 42 15
33  13 74 91
05  32 44
34  20 70 31
06 128 13  3
14  16 32
11  35 21
02  01 44  8
13  30 34  1
26  35 71120
26  35 74 18
13  21 95
04  26 41  4
03  01 12 18
07  07 43 14
09  24 52 11
19  08 44  1
34  19 79 10
05  33 54 19
12  05 71 13
01  19 34  5
30  23 87  9
04  08 43  4
03  12 71 77
33  12 77220
20  22 22
34  19 78 95
08  20 42  4
14  17 41  1
06  18 72  9
06  31 73111
14  32 22  5
05  10 11  2
06 124 53
15  14 11  3
02  10 13  2
20  25 42 13
05  36 52 20
20  07 13  5
14  11 21
17  21 41  2
10  04 21  3
34  30 75  9
03  19 12  1
08  04 11  2
15  19 41  1
12  31 12  5
08  08 34
08  23 34
30  23 95  5
11  36 34
30  26 83 21
33  13 82106
20  31 13  9
