11020_00043 00020 00000
11020_00019 00035 00000
11020_00035 0181A 00000
11020_00011 00195 00000
11020_00011 00267 00000
11020_00014 00031 00000
11020_00018 0047A 00000
11020_00078 00003 00000
11020_00012 0064A 00000
11020_00045 00096 00000
11020_00037 00083 00000
11020_00026 00115 00000
11020_00045 00068 00000
11020_00049 0005C 00000
11020_00039 00077 00000
11020_00027 00031 00000
11020_00005 0202B 00000
11020_00008 00057 00000
11020_00035 0254A 00000
11020_00038 00241 00000
11020_00027 00006 00000
11020_00038 00044 00000
11020_00094 00054 00000
11020_00025 00071 00000
11020_00047 00006 00000
11020_00078 00016 00000
11020_00021 00005 00000
11020_00042 00059 00000
11020_00035 00186 00000
11020_00018 00049 00000
11020_00010 00090 00000
11020_00058 00186 00000
11020_00027 00310 00000
11020_00014 00009 00000
11020_00003 00047 00000
11020_00011 00209 00000
11020_00090 00020 00000
11020_00010 00100 00000
11020_00032 00023 00000
11020_00023 00031 00000
11020_00009 00019 00000
11020_00035 00152 00000
11020_00019 00074 00000
11020_00011 0002B 00000
11020_00030 00104 00000
11020_00033 00151 00000
11020_00030 00029 00000
11020_00081 00012 00000
11020_00007 00100 00000
11020_00039 00021 00000
11020_00041 00050 00000
11020_00058 00124 00000
11020_00039 00023 00000
11020_00015 00046 00000
11020_00041 00189 00000
11020_00044 00054 00000
11020_00011 00167 00000
11020_00039 00026 00000
11020_00036 0010B 00000
11020_00032 00046 00000
11020_00027 00316 00000
11020_00025 00090 00000
11020_00023 0101C 00000
11020_00011 00268 00000
11020_00080 00028 00000
11020_00071 00016 00000
11020_00054 0002B 00000
11020_00043 00171 00000
11020_00008 00061 00000
11020_00031 0066A 00000
11020_00002 00124 00000
11020_00007 0089C 00000
11020_00002 00070 00000
11020_00015 00035 00000
11020_00033 0208A 00000
11020_00018 0047D 00000
11020_00051 00004 00000
11020_00038 00131 00000
11020_00006 0045G 00000
11020_00034 00016 00000
11020_00010 00108 00000
11020_00035 00185 00000
11020_00042 00043 00000
11020_00055 0010A 00000
11020_00044 00012 00000
11020_00095 0005B 00000
11020_00090 00034 00000
11020_00045 00021 00000
11020_00058 00031 00000
11020_00027 00045 00000
11020_00039 00062 00000
11020_00039 00014 00000
11020_00043 00043 00000
11020_00033 00179 00000
11020_00007 0078A 00000
11020_00030 00037 00000
11020_00044 00055 00000
11020_00037 00053 00000
11020_00003 0051B 00000
11020_00025 00084 00000
11020_00011 0073A 00000
11020_00001 00135 00000
11020_0005A 0041A 00000
11020_00007 0048B 00000
11020_0004A 00072 00000
11020_00018 00016 00000
11020_00021 00025 00000
11020_00031 00065 00000
11020_00010 0032A 00000
11020_00094 00051 00000
11020_00006 00083 00000
11020_00001 00241 00000
11020_00032 00056 00000
11020_00035 00099 00000
11020_00027 00034 00000
11020_00042 00142 00000
11020_00004 0107A 00000
11020_00001 0108B 00000
11020_00023 00053 00000
11020_00035 00088 00000
11020_00002 00026 00000
11020_00009 0011A 00000
11020_00014 00012 00000
11020_00042 00064 00000
11020_00008 0043C 00000
11020_00023 00078 00000
11020_00043 00089 00000
11020_00005 00160 00000
11020_00047 0057C 00000
11020_00019 00061 00000
11020_00005 0127A 00000
11020_00011 00033 00000
11020_00006 0044E 00000
11020_0005A 00059 00000
11020_00030 0012A 00000
11020_00043 00210 00000
11020_00078 00070 00000
11020_00004 0085B 00000
11020_00041 00077 00000
11020_00001 00002 00000
11020_00010 00046 00000
11020_0010A 00047 00000
11020_00018 00071 00000
11020_00011 0056A 00000
11020_00043 00211 00000
11020_00001 00025 00000
11020_00023 0046A 00000
11020_00033 00009 00000
11020_00039 00052 00000
11020_00060 00010 00000
11020_00021 00047 00000
11020_00043 00134 00000
11020_00023 0102A 00000
11020_00009 00039 00000
11020_00006 0007A 00000
11020_00094 00006 00000
11020_00038 00045 00000
11020_00006 00006 00000
11020_00012 0014A 00000
11020_00009 00014 00000
11020_00041 00194 00000
11020_00035 00020 00000
11020_00005 00112 00000
11020_00033 00282 00000
11020_00035 00291 00000
11020_00033 00147 00000
11020_00019 00006 00000
11020_00061 00002 00000
11020_00061 00005 00000
11020_00063 00004 00000
11020_00078 0061A 00000
11020_00028 00085 00000
11020_00033 00008 00000
11020_00019 00014 00000
11020_00012 0020D 00000
11020_00015 0033C 00000
11020_00041 00051 00000
11020_00042 00122 00000
11020_00025 00129 00000
11020_00007 00050 00000
11020_00080 0020B 00000
11020_00001 00196 00000
11020_00041 00063 00000
11020_00047 00041 00000
11020_00027 00333 00000
11020_00026 00111 00000
11020_00035 00012 00000
11020_00030 00004 00000
11020_00043 0149A 00000
11020_00048 00029 00000
11020_0005A 00001 00000
11020_00036 0066B 00000
11020_00007 00015 00000
11020_00007 00045 00000
11020_00025 0026A 00000
11020_00033 00256 00000
11020_00027 00296 00000
11020_00054 00034 00000
11020_00007 0099D 00000
11020_00078 00035 00000
11020_00026 00118 00000
11020_00011 00204 00000
11020_00035 0165A 00000
11020_00002 0008A 00000
11020_00012 00045 00000
11020_00080 00019 00000
11020_00006 0045I 00000
11020_00023 00009 00000
11020_00022 00004 00000
11020_00049 0005A 00000
11020_00083 0021A 00000
11020_00005 0107B 00000
11020_00001 00132 00000
11020_00059 0003A 00000
11020_00047 00050 00000
11020_00033 00122 00000
11020_00018 00060 00000
11020_00027 00055 00000
11020_00004 00152 00000
11020_00039 00058 00000
11020_00006 00152 00000
11020_00015 00054 00000
11020_00038 00202 00000
11020_00001 00115 00000
11020_00077 00023 00000
11020_00002 00002 00000
11020_00044 00066 00000
11020_00044 00040 00000
11020_00054 00006 00000
11020_00006 00077 00000
11020_00078 00062 00000
11020_00041 00054 00000
11020_00034 00100 00000
11020_0005A 00046 00000
11020_00012 00036 00000
11020_00011 00024 00000
11020_00002 00203 00000
11020_00054 00015 00000
11020_00029 00048 00000
11020_00030 00063 00000
11020_00066 00020 00000
11020_00026 00090 00000
11020_00052 00005 00000
11020_00008 00038 00000
11020_00041 00053 00000
11020_00011 00212 00000
11020_0001A 00005 00000
11020_00007 0004B 00000
11020_00033 00283 00000
11020_00005 0023A 00000
11020_00022 00009 00000
11020_00046 00004 00000
11020_00012 00075 00000
11020_00014 00008 00000
11020_00033 00017 00000
11020_00027 00288 00000
11020_00011 00254 00000
11020_00025 00041 00000
11020_00041 00086 00000
11020_00001 00066 00000
11020_00002 0180A 00000
11020_00005 00065 00000
11020_00021 00050 00000
11020_00026 00053 00000
11020_00034 00247 00000
11020_00041 00112 00000
11020_00002 0046A 00000
11020_00025 00112 00000
11020_00005 00183 00000
11020_00018 00077 00000
11020_00035 00269 00000
11020_00090 00033 00000
11020_00039 00012 00000
11020_00033 00109 00000
11020_00001 00096 00000
11020_00035 00016 00000
11020_00046 00021 00000
11020_00055 00006 00000
11020_00046 0043A 00000
11020_00006 00118 00000
11020_00008 00019 00000
11020_00014 00040 00000
11020_00012 0021D 00000
11020_0010A 00044 00000
11020_00042 00032 00000
11020_00011 0221E 00000
11020_00046 00033 00000
11020_00073 00022 00000
11020_00034 00256 00000
11020_00044 00060 00000
11020_00028 00089 00000
11020_00037 00056 00000
11020_00019 00003 00000
11020_00021 00001 00000
11020_00006 0038A 00000
11020_00038 00013 00000
11020_00044 00079 00000
11020_00058 00183 00000
11020_00008 0029G 00000
11020_00001 0032D 00000
11020_00044 00062 00000
11020_00001 00009 00000
11020_00007 0034A 00000
11020_00001 0035B 00000
11020_00028 00054 00000
11020_00027 00336 00000
11020_00035 00271 00000
11020_00087 0001B 00000
11020_00031 00038 00000
11020_00073 00031 00000
11020_00039 00013 00000
11020_00027 00175 00000
11020_00028 0152A 00000
11020_00005 00171 00000
11020_00049 00007 00000
11020_00023 00007 00000
11020_00028 00152 00000
11020_00009 0033A 00000
11020_00034 00251 00000
11020_00038 00211 00000
11020_00007 0038A 00000
11020_00004 0062A 00000
11020_0004A 00119 00000
11020_00085 00009 00000
11020_00034 00113 00000
11020_00048 00034 00000
11020_00078 00059 00000
11020_00042 00094 00000
11020_0001A 00010 00000
11020_00008 0043G 00000
11020_00012 00067 00000
11020_00042 00022 00000
11020_00035 00119 00000
11020_00062 00018 00000
11020_00047 00038 00000
11020_00078 00100 00000
11020_00008 00009 00000
11020_00043 00027 00000
11020_00027 00018 00000
11020_00011 00029 00000
11020_00051 00006 00000
11020_00039 00049 00000
11020_00058 00125 00000
11020_00003 00035 00000
11020_00022 00014 00000
11020_00045 00049 00000
11020_0004A 00031 00000
11020_00011 00051 00000
11020_00031 00087 00000
11020_00047 00073 00000
11020_00047 00046 00000
11020_00034 00321 00000
11020_00041 00012 00000
11020_00047 0013A 00000
11020_00043 00124 00000
11020_00013 0013A 00000
11020_00035 00089 00000
11020_00006 00035 00000
11020_00015 00040 00000
11020_00073 00037 00000
11020_00001 00134 00000
11020_00026 00124 00000
11020_00031 0035A 00000
11020_00028 0101A 00000
11020_00033 00102 00000
11020_00027 00260 00000
11020_00033 00159 00000
11020_00007 0068A 00000
11020_00041 00221 00000
11020_00008 0010B 00000
11020_00026 00017 00000
11020_00043 00236 00000
11020_00019 00002 00000
11020_00024 00014 00000
11020_00008 00012 00000
11020_00033 00186 00000
11020_00071 0007A 00000
11020_00008 00052 00000
11020_00002 00172 00000
11020_00086 00042 00000
11020_00048 00032 00000
11020_00087 00012 00000
11020_00036 00032 00000
11020_00001 00005 00000
11020_00011 00251 00000
11020_00057 00039 00000
11020_00034 0090A 00000
11020_00005 00182 00000
11020_00066 00029 00000
11020_00004 00034 00000
11020_00035 0143A 00000
11020_00027 00323 00000
11020_00040 00027 00000
11020_00041 00183 00000
11020_00027 0315C 00000
11020_00006 00040 00000
11020_00025 00003 00000
11020_00033 00216 00000
11020_00043 00184 00000
11020_00022 00003 00000
11020_00027 00318 00000
11020_00059 00005 00000
11020_00042 00104 00000
11020_00007 0035A 00000
11020_00033 00280 00000
11020_00035 00171 00000
11020_00016 00043 00000
11020_00043 00046 00000
11020_00048 0018A 00000
11020_00042 0081A 00000
11020_00018 00056 00000
11020_00004 0095J 00000
11020_00042 00026 00000
11020_00094 00056 00000
11020_00062 00006 00000
11020_00043 00182 00000
11020_00050 00015 00000
11020_00016 00018 00000
11020_00002 00143 00000
11020_00028 00032 00000
11020_00038 0188B 00000
11020_00026 00129 00000
11020_00035 00232 00000
11020_00032 0066F 00000
11020_00057 00009 00000
11020_00042 00007 00000
11020_00041 00179 00000
11020_00041 00019 00000
11020_00038 0059A 00000
11020_00034 00299 00000
11020_00043 00009 00000
11020_00002 00167 00000
11020_00019 0032A 00000
11020_00030 00074 00000
11020_00049 00047 00000
11020_00009 00032 00000
11020_00004 00066 00000
11020_00001 00091 00000
11020_00043 00175 00000
11020_00025 00063 00000
11020_00042 00044 00000
11020_00049 00013 00000
11020_0004A 00019 00000
11020_00005 0054A 00000
11020_00002 0174B 00000
11020_00043 0272A 00000
11020_00030 00082 00000
11020_00041 00234 00000
11020_00008 0015A 00000
11020_00082 00004 00000
11020_00001 00209 00000
11020_00054 00011 00000
11020_00004 00131 00000
11020_00043 00145 00000
11020_00007 00060 00000
11020_0004A 00100 00000
11020_00041 00128 00000
11020_00006 00004 00000
11020_00043 00036 00000
11020_00028 00052 00000
11020_00030 00092 00000
11020_00001 00098 00000
11020_00001 00102 00000
11020_00031 00057 00000
11020_00001 00064 00000
11020_0005B 00010 00000
11020_00086 00025 00000
11020_00041 00251 00000
11020_00006 00132 00000
11020_00083 00007 00000
11020_00043 00195 00000
11020_00048 00049 00000
11020_0004A 00084 00000
11020_00019 00067 00000
11020_00035 00126 00000
11020_00090 00025 00000
11020_00027 00067 00000
11020_00023 00049 00000
11020_00058 00175 00000
11020_00037 00029 00000
11020_00041 0208A 00000
11020_00041 00259 00000
11020_00036 0062A 00000
11020_00041 00117 00000
11020_00001 00100 00000
11020_00025 00077 00000
11020_00022 00006 00000
11020_00038 00036 00000
11020_00047 0045C 00000
11020_00033 00097 00000
11020_00076 00052 00000
11020_00037 00043 00000
11020_00014 0036A 00000
11020_00002 00062 00000
11020_00010 0012B 00000
11020_00006 00013 00000
11020_00013 0013C 00000
11020_00041 00159 00000
11020_00019 00064 00000
11020_00025 00136 00000
11020_00046 00025 00000
11020_00041 00052 00000
11020_00028 00079 00000
11020_00077 00022 00000
11020_00006 00012 00000
11020_00061 00003 00000
11020_00047 0027B 00000
11020_00025 00134 00000
11020_00035 00250 00000
11020_00002 0046B 00000
11020_00038 00011 00000
11020_00011 0220A 00000
11020_00034 00145 00000
11020_00077 00001 00000
11020_00005 00163 00000
11020_00034 00122 00000
11020_00038 00032 00000
11020_00026 00040 00000
11020_00038 00022 00000
11020_00036 0028A 00000
11020_00006 0006C 00000
11020_00030 00049 00000
11020_00002 00081 00000
11020_00027 00043 00000
11020_00027 00159 00000
11020_00011 00107 00000
11020_00056 00007 00000
11020_00033 00118 00000
11020_00005 00207 00000
11020_00033 00235 00000
11020_00019 00032 00000
11020_00027 00161 00000
11020_00006 0009A 00000
11020_00011 00058 00000
11020_00007 00069 00000
11020_00027 00337 00000
11020_0010A 00027 00000
11020_00031 00042 00000
11020_00038 00031 00000
11020_00001 00206 00000
11020_00027 00313 00000
11020_00027 00239 00000
11020_00003 00004 00000
11020_0004A 00131 00000
11020_00035 00030 00000
11020_00035 00008 00000
11020_00041 00231 00000
11020_00074 00016 00000
11020_00025 00089 00000
11020_00007 0078B 00000
11020_00069 00007 00000
11020_00002 00057 00000
11020_00001 0052A 00000
11020_00013 00018 00000
11020_00033 00165 00000
11020_00007 00129 00000
11020_00029 00017 00000
11020_00058 00059 00000
11020_00053 00016 00000
11020_00001 00108 00000
11020_00043 0095A 00000
11020_00006 00137 00000
11020_00058 00150 00000
11020_00043 00033 00000
11020_00034 00147 00000
11020_00076 00015 00000
11020_00060 00001 00000
11020_00095 00001 00000
11020_00029 00014 00000
11020_00009 0011D 00000
11020_00049 00011 00000
11020_00011 00086 00000
11020_00011 00274 00000
11020_00052 00004 00000
11020_00077 00002 00000
11020_00039 00069 00000
11020_00011 00243 00000
11020_00093 0001E 00000
11020_00029 00019 00000
11020_00005 00124 00000
11020_00004 0069B 00000
11020_00035 00235 00000
11020_00039 0034A 00000
11020_00033 00098 00000
11020_00050 00008 00000
11020_00034 00130 00000
11020_00043 00062 00000
11020_00018 00026 00000
11020_00011 00074 00000
11020_00041 00137 00000
11020_00045 00037 00000
11020_00025 00069 00000
11020_00006 0015A 00000
11020_00038 00154 00000
11020_00052 00002 00000
11020_00025 00122 00000
11020_00015 00004 00000
11020_00008 0053G 00000
11020_00058 00101 00000
11020_00011 00221 00000
11020_00003 00056 00000
11020_00027 00301 00000
11020_00028 00040 00000
11020_00035 00063 00000
11020_00030 00051 00000
11020_00003 00095 00000
11020_00073 00019 00000
11020_00027 00151 00000
11020_00003 0055A 00000
11020_00028 00122 00000
11020_00011 00044 00000
11020_0005A 00067 00000
11020_00011 00134 00000
11020_00008 0053C 00000
11020_00007 0069A 00000
11020_00038 00113 00000
11020_00027 00254 00000
11020_00036 00006 00000
11020_00035 00274 00000
11020_00027 00156 00000
11020_00002 00217 00000
11020_00052 00015 00000
11020_00026 00035 00000
11020_00038 00026 00000
11020_00036 00059 00000
11020_00043 00055 00000
11020_00027 00141 00000
11020_00023 00092 00000
11020_00001 00146 00000
11020_00012 00021 00000
11020_00041 00099 00000
11020_00005 00057 00000
11020_00076 00047 00000
11020_00034 00037 00000
11020_00006 0045E 00000
11020_00034 00095 00000
11020_00033 00038 00000
11020_00043 00219 00000
11020_00041 0169A 00000
11020_00005 00107 00000
11020_00018 00004 00000
11020_00041 00154 00000
11020_00015 0007A 00000
11020_00008 00011 00000
11020_00042 00141 00000
11020_00008 0053E 00000
11020_00001 0043C 00000
11020_00074 00022 00000
11020_00080 00031 00000
11020_00032 00045 00000
11020_00007 0069F 00000
11020_00035 00141 00000
11020_00048 00030 00000
11020_00030 00057 00000
11020_00042 00167 00000
11020_00033 00278 00000
11020_00042 00153 00000
11020_00043 00265 00000
11020_00039 00037 00000
11020_00003 00030 00000
11020_00050 00005 00000
11020_00038 00093 00000
11020_00067 00002 00000
11020_00006 00038 00000
11020_00036 00030 00000
11020_00034 00194 00000
11020_00041 0198C 00000
11020_00045 00061 00000
11020_00033 00139 00000
11020_00042 00008 00000
11020_00001 0030D 00000
11020_00010 00104 00000
11020_00002 00180 00000
11020_00054 00013 00000
11020_00005 0096B 00000
11020_00086 00104 00000
11020_00058 00128 00000
11020_00011 00031 00000
11020_00008 00032 00000
11020_00063 00021 00000
11020_00038 00148 00000
11020_00002 00094 00000
11020_00035 00135 00000
11020_00041 0109B 00000
11020_00036 00052 00000
11020_00001 0015E 00000
11020_00012 0019C 00000
11020_00034 00107 00000
11020_00011 00016 00000
11020_00060 00004 00000
11020_00086 00017 00000
11020_00002 0037A 00000
11020_00001 00247 00000
11020_00027 00041 00000
11020_00094 0022A 00000
11020_00036 0010A 00000
11020_00090 00003 00000
11020_00038 00141 00000
11020_00051 0011B 00000
11020_00047 0045A 00000
11020_00019 00062 00000
11020_00034 00309 00000
11020_00011 00070 00000
11020_00042 00093 00000
11020_00025 00130 00000
11020_00035 00001 00000
11020_00008 0029C 00000
11020_00011 0045A 00000
11020_00015 00005 00000
11020_00040 0011A 00000
11020_0005A 00016 00000
11020_00043 00071 00000
11020_00048 00048 00000
11020_00023 00076 00000
11020_0004A 00137 00000
11020_00091 0002A 00000
11020_00076 00032 00000
11020_00033 00169 00000
11020_00033 00137 00000
11020_00001 0097A 00000
11020_00008 0023B 00000
11020_00011 00042 00000
11020_00001 00103 00000
11020_00069 00002 00000
11020_00002 00053 00000
11020_00011 00121 00000
11020_00039 00002 00000
11020_00078 00015 00000
11020_00043 00185 00000
11020_00009 00031 00000
11020_00028 00098 00000
11020_00009 0018A 00000
11020_00028 00087 00000
11020_00042 00164 00000
11020_00001 00042 00000
11020_00010 0071A 00000
11020_00009 00060 00000
11020_00075 00007 00000
11020_00047 00054 00000
11020_00049 0035A 00000
11020_0004A 00021 00000
11020_00058 00010 00000
11020_00058 00162 00000
11020_00041 00187 00000
11020_00072 00003 00000
11020_00063 00022 00000
11020_00028 00062 00000
11020_00028 00046 00000
11020_00057 00018 00000
11020_00009 0048A 00000
11020_00027 00266 00000
11020_00005 0088A 00000
11020_0004A 00120 00000
11020_00030 00015 00000
11020_00034 00089 00000
11020_00037 00002 00000
11020_00007 0004A 00000
11020_00011 00105 00000
11020_00041 00068 00000
11020_00028 00137 00000
11020_00041 00013 00000
11020_00034 00260 00000
11020_00038 00163 00000
11020_00075 0003A 00000
11020_00009 0050B 00000
11020_00006 00095 00000
11020_0004A 00096 00000
11020_00004 00126 00000
11020_00002 00042 00000
11020_0001A 00002 00000
11020_00018 0047C 00000
11020_00034 00096 00000
11020_00034 00307 00000
11020_00003 0027C 00000
11020_00003 00038 00000
11020_00058 00193 00000
11020_00040 00035 00000
11020_00003 00044 00000
11020_00032 00031 00000
11020_00077 00021 00000
11020_0005A 00007 00000
11020_00033 0007A 00000
11020_00038 00160 00000
11020_00005 00161 00000
11020_00023 00102 00000
11020_00025 00026 00000
11020_00038 00072 00000
11020_00007 0089B 00000
11020_00094 00031 00000
11020_00043 00186 00000
11020_00007 0056A 00000
11020_00035 00287 00000
11020_00039 00071 00000
11020_0005A 00065 00000
11020_00028 00159 00000
11020_00058 00078 00000
11020_00034 00064 00000
11020_00001 00183 00000
11020_00038 00159 00000
11020_00021 00009 00000
11020_00031 00073 00000
11020_00011 0165A 00000
11020_00002 00177 00000
11020_00002 0108A 00000
11020_00009 00045 00000
11020_00044 00085 00000
11020_00080 00009 00000
11020_00043 00061 00000
11020_00033 00155 00000
11020_00032 00037 00000
11020_00035 00296 00000
11020_00028 00065 00000
11020_00031 00040 00000
11020_00039 00055 00000
11020_00036 00068 00000
11020_00034 00187 00000
11020_00030 0095A 00000
11020_00049 00029 00000
11020_00021 0042A 00000
11020_00026 00025 00000
11020_00001 00130 00000
11020_00034 00124 00000
11020_00012 0069A 00000
11020_00007 00064 00000
11020_00033 00042 00000
11020_00014 00038 00000
11020_00025 00030 00000
11020_00078 00071 00000
11020_00019 00059 00000
11020_00030 00043 00000
11020_00009 00003 00000
11020_00004 0013A 00000
11020_00041 00161 00000
11020_00001 00036 00000
11020_0001A 00016 00000
11020_00006 00088 00000
11020_00013 00013 00000
11020_00034 00169 00000
11020_00034 00323 00000
11020_00016 00020 00000
11020_00086 00103 00000
11020_00002 00076 00000
11020_00011 00079 00000
11020_00028 00111 00000
11020_00038 00114 00000
11020_00030 00018 00000
11020_00037 00042 00000
11020_00023 00070 00000
11020_00030 00096 00000
11020_00046 00030 00000
11020_00038 00073 00000
11020_00023 00023 00000
11020_00026 00080 00000
11020_00008 0047B 00000
11020_00034 00183 00000
11020_00012 0063A 00000
11020_00007 0013A 00000
11020_00028 00124 00000
11020_00040 0016A 00000
11020_00071 0011A 00000
11020_00041 0141A 00000
11020_00004 00104 00000
11020_00048 00062 00000
11020_00033 00094 00000
11020_00045 00050 00000
11020_00033 00198 00000
11020_00043 00251 00000
11020_00011 0002A 00000
11020_00026 00067 00000
11020_00003 00040 00000
11020_00030 00116 00000
11020_00009 00016 00000
11020_00009 0040A 00000
11020_00002 00207 00000
11020_00002 0028A 00000
11020_00037 00025 00000
11020_0010A 00008 00000
11020_00040 00021 00000
11020_00035 00153 00000
11020_00035 00255 00000
11020_00031 00068 00000
11020_00037 00066 00000
11020_00035 00173 00000
11020_00033 00046 00000
11020_00043 0263A 00000
11020_00001 00213 00000
11020_00011 00118 00000
11020_00008 00051 00000
11020_00001 00024 00000
11020_00011 00013 00000
11020_00033 00247 00000
11020_00023 00013 00000
11020_00023 0008A 00000
11020_00034 00266 00000
11020_00034 00267 00000
11020_00034 00108 00000
11020_00070 0007A 00000
11020_00013 0013E 00000
11020_0001A 00001 00000
11020_00027 00303 00000
11020_00072 0009B 00000
11020_00023 00021 00000
11020_00035 00107 00000
11020_ROW
11020_00043 00141 00000
11020_00011 0073F 00000
11020_00014 0048A 00000
11020_00028 0091A 00000
11020_00006 00054 00000
11020_00035 00019 00000
11020_00043 00081 00000
11020_00001 00104 00000
11020_00015 0007C 00000
11020_0004A 00016 00000
11020_00025 00100 00000
11020_00038 00209 00000
11020_00058 00155 00000
11020_00001 0009D 00000
11020_00011 00023 00000
11020_00044 00014 00000
11020_00011 00102 00000
11020_00004 00047 00000
11020_00021 00030 00000
11020_00026 00119 00000
11020_00038 00082 00000
11020_00011 0216A 00000
11020_00035 00222 00000
11020_00035 00042 00000
11020_00005 0020A 00000
11020_00031 00075 00000
11020_00038 00142 00000
11020_00038 00257 00000
11020_00008 0043K 00000
11020_00033 00103 00000
11020_00044 00016 00000
11020_00057 00005 00000
11020_00008 00002 00000
11020_00041 00201 00000
11020_00028 00092 00000
11020_00045 00002 00000
11020_00010 00013 00000
11020_00035 00261 00000
11020_00078 00036 00000
11020_00038 00135 00000
11020_00027 00211 00000
11020_00079 00013 00000
11020_00035 00146 00000
11020_00034 00224 00000
11020_00003 00018 00000
11020_00012 00077 00000
11020_00004 00091 00000
11020_00037 00081 00000
11020_00021 00046 00000
11020_00079 00008 00000
11020_00002 00061 00000
11020_00083 00012 00000
11020_00027 00154 00000
11020_00035 00052 00000
11020_00034 00044 00000
11020_00047 00057 00000
11020_00078 00072 00000
11020_00004 00057 00000
11020_00007 0065A 00000
11020_00027 00307 00000
11020_00005 00076 00000
11020_00028 00016 00000
11020_00045 00062 00000
11020_00035 00272 00000
11020_00042 00038 00000
11020_00025 00061 00000
11020_00011 00018 00000
11020_00004 0107B 00000
11020_00027 0195B 00000
11020_00010 00117 00000
11020_0004A 00047 00000
11020_00002 00118 00000
11020_00008 0043D 00000
11020_00001 00117 00000
11020_00041 00017 00000
11020_00072 00011 00000
11020_00010 00099 00000
11020_00043 00142 00000
11020_00034 00189 00000
11020_00038 00104 00000
11020_00039 00001 00000
11020_00043 00227 00000
11020_00043 00135 00000
11020_00023 00071 00000
11020_00025 00095 00000
11020_00034 00324 00000
11020_00038 00060 00000
11020_00076 00010 00000
11020_00002 00120 00000
11020_00058 00062 00000
11020_00034 00018 00000
11020_00014 0042A 00000
11020_00009 0018B 00000
11020_00010 00062 00000
11020_00035 00167 00000
11020_00012 00006 00000
11020_00023 0100A 00000
11020_00085 00001 00000
11020_00042 00114 00000
11020_0005A 00058 00000
11020_00054 00003 00000
11020_00095 00020 00000
11020_00010 00127 00000
11020_00008 0053B 00000
11020_00058 00178 00000
11020_00095 00011 00000
11020_00034 00043 00000
11020_00032 00069 00000
11020_00038 00064 00000
11020_00035 00014 00000
11020_00046 00029 00000
11020_00038 00174 00000
11020_00026 00061 00000
11020_00035 00124 00000
11020_00047 0077A 00000
11020_00038 00239 00000
11020_00011 00173 00000
11020_00038 00244 00000
11020_00011 00045 00000
11020_00079 00019 00000
11020_00011 0058A 00000
11020_00008 00036 00000
11020_00007 0060A 00000
11020_00095 0011A 00000
11020_00010 00097 00000
11020_00003 0049A 00000
11020_00031 00001 00000
11020_00005 00139 00000
11020_00030 00118 00000
11020_00039 00005 00000
11020_00028 00001 00000
11020_00058 00121 00000
11020_00027 00299 00000
11020_00006 00129 00000
11020_00022 0014A 00000
11020_00047 00036 00000
11020_00033 00012 00000
11020_00086 00016 00000
11020_00086 00003 00000
11020_00027 00075 00000
11020_00026 00114 00000
11020_00041 00084 00000
11020_00012 0021C 00000
11020_00001 00246 00000
11020_00041 00157 00000
11020_00057 00042 00000
11020_00065 00003 00000
11020_00051 00009 00000
11020_00092 0001A 00000
11020_00033 00135 00000
11020_00038 0212A 00000
11020_00036 0026C 00000
11020_00047 00032 00000
11020_00011 0068A 00000
11020_00017 00006 00000
11020_00049 00026 00000
11020_00049 00006 00000
11020_00007 0043A 00000
11020_00027 00146 00000
11020_00012 00047 00000
11020_00079 00014 00000
11020_00076 00029 00000
11020_00042 0011A 00000
11020_00035 00013 00000
11020_00035 00303 00000
11020_00002 0164B 00000
11020_00074 0001A 00000
11020_00035 00125 00000
11020_00033 00087 00000
11020_00002 0125B 00000
11020_00002 00036 00000
11020_00033 0029A 00000
11020_00006 0030A 00000
11020_00006 00126 00000
11020_00009 00033 00000
11020_00028 00109 00000
11020_00035 00149 00000
11020_00038 00255 00000
11020_00025 00015 00000
11020_00027 00091 00000
11020_00025 00059 00000
11020_00007 00052 00000
11020_00046 00015 00000
11020_00034 00232 00000
11020_00016 00009 00000
11020_00011 00064 00000
11020_00038 00124 00000
11020_00015 0050A 00000
11020_00034 00253 00000
11020_00011 00019 00000
11020_00083 0017B 00000
11020_00003 0040A 00000
11020_00029 00026 00000
11020_00052 00013 00000
11020_00002 00151 00000
11020_00026 0088A 00000
11020_00023 00026 00000
11020_00007 0098B 00000
11020_00031 00025 00000
11020_00047 0023A 00000
11020_00034 00287 00000
11020_00028 00083 00000
11020_00033 00259 00000
11020_00001 0005A 00000
11020_00008 0023A 00000
11020_00078 00013 00000
11020_0010A 00017 00000
11020_00006 00068 00000
11020_00002 00127 00000
11020_00005 0063A 00000
11020_00049 00027 00000
11020_00034 00291 00000
11020_00002 00020 00000
11020_00002 0051A 00000
11020_00025 00062 00000
11020_0004A 00059 00000
11020_00043 00137 00000
11020_00011 00214 00000
11020_00012 0064B 00000
11020_00035 00193 00000
11020_00086 00043 00000
11020_00086 00012 00000
11020_00001 0100A 00000
11020_00047 00076 00000
11020_00073 00013 00000
11020_00041 00216 00000
11020_00044 00090 00000
11020_00037 00064 00000
11020_00009 0012A 00000
11020_00005 00053 00000
11020_00006 00094 00000
11020_00052 0003A 00000
11020_00001 00169 00000
11020_00034 00139 00000
11020_00058 00156 00000
11020_00001 00032 00000
11020_00004 00060 00000
11020_00078 00045 00000
11020_00002 00083 00000
11020_00043 00146 00000
11020_00058 00132 00000
